Format Version,1.24,Take Name,Take 2025-10-06 09.57.28 AM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2025-10-06 09.57.29.035 AM,Capture Start Frame,102263,Total Frames in Take,1340,Total Exported Frames,1340,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Local

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
656,5.466667,960.785461,-73.379982,5791.496582,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.489719,-440.442169,-891.554199,,,,,,,,,,-1228.655640,-455.849426,-792.379395,,,,,,,,,,-1218.985840,-457.932587,-747.388855,-2067.997314,-384.089294,1669.417603,,,,,,,,,,,,,,,,,,,,,,,,
657,5.475000,960.809753,-73.342888,5791.494629,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.082539,-440.239014,-891.402405,,,,,,,,,,-1228.659424,-455.884247,-792.389404,,,,,,,,,,-1219.007202,-457.939575,-747.403687,-2067.941895,-384.040131,1669.384399,,,,,,,,,,,,,,,,,,,,,,,,
658,5.483333,960.783447,-73.352066,5791.504395,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.634880,-440.202789,-891.467468,,,,,,,,,,-1228.667969,-455.882690,-792.349304,,,,,,,,,,-1218.970093,-457.962555,-747.391602,-2067.964111,-384.064240,1669.372314,,,,,,,,,,,,,,,,,,,,,,,,
659,5.491667,960.733154,-73.413681,5791.326172,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.290867,-440.140594,-891.759399,,,,,,,,,,-1228.642334,-455.820740,-792.415405,,,,,,,,,,-1218.934570,-457.923187,-747.356934,-2068.016602,-384.227661,1669.401245,,,,,,,,,,,,,,,,,,,,,,,,
660,5.500000,960.813354,-73.340271,5791.495117,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.069378,-439.921509,-892.039673,,,,,,,,,,-1228.660156,-455.824707,-792.377686,,,,,,,,,,-1218.916382,-457.966248,-747.362122,-2067.917236,-384.133942,1669.367188,,,,,,,,,,,,,,,,,,,,,,,,
661,5.508333,960.800781,-73.351006,5791.493652,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.943714,-439.653259,-892.137756,,,,,,,,,,-1228.657593,-455.850616,-792.391663,,,,,,,,,,-1218.932861,-457.999054,-747.396912,-2067.938477,-384.064758,1669.385986,,,,,,,,,,,,,,,,,,,,,,,,
662,5.516667,960.796997,-73.341911,5791.486816,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.874062,-439.550140,-892.113708,,,,,,,,,,-1228.652466,-455.866974,-792.363647,,,,,,,,,,-1218.963379,-457.975098,-747.401611,-2067.938721,-384.041290,1669.339966,,,,,,,,,,,,,,,,,,,,,,,,
663,5.525000,960.780823,-73.358879,5791.504395,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.577442,-439.402985,-891.878357,,,,,,,,,,-1228.696533,-455.875153,-792.377686,,,,,,,,,,-1218.991821,-457.956482,-747.416199,-2067.947266,-384.074890,1669.336060,,,,,,,,,,,,,,,,,,,,,,,,
664,5.533333,960.776855,-73.358589,5791.496094,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.207115,-439.070496,-891.739685,,,,,,,,,,-1228.669312,-455.834351,-792.336060,,,,,,,,,,-1218.927368,-457.935455,-747.372437,-2067.951416,-384.084778,1669.358521,,,,,,,,,,,,,,,,,,,,,,,,
665,5.541667,960.779297,-73.361847,5791.494141,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.887482,-438.519562,-891.954712,,,,,,,,,,-1228.680664,-455.860870,-792.332092,,,,,,,,,,-1218.947632,-457.936035,-747.375366,-2068.052979,-384.228180,1669.433350,,,,,,,,,,,,,,,,,,,,,,,,
666,5.550000,960.747559,-73.391205,5791.326660,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.589600,-438.217438,-892.222900,,,,,,,,,,-1228.657837,-455.840637,-792.359253,,,,,,,,,,-1218.921753,-457.975403,-747.373718,-2067.916260,-384.129944,1669.406372,,,,,,,,,,,,,,,,,,,,,,,,
667,5.558333,960.811523,-73.335358,5791.493164,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.369141,-438.331970,-892.557556,,,,,,,,,,-1228.649658,-455.872681,-792.348572,,,,,,,,,,-1218.966797,-458.010132,-747.371216,-2067.931152,-384.099274,1669.372681,,,,,,,,,,,,,,,,,,,,,,,,
668,5.566667,960.756287,-73.391640,5791.337891,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.245960,-438.628845,-893.094543,,,,,,,,,,-1228.640381,-455.862701,-792.344910,,,,,,,,,,-1219.020264,-457.987579,-747.397705,-2067.941406,-384.091827,1669.363647,,,,,,,,,,,,,,,,,,,,,,,,
669,5.575000,960.597229,-73.623360,5791.128418,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.974934,-439.022217,-893.085693,,,,,,,,,,-1228.636108,-455.842773,-792.366150,,,,,,,,,,-1218.966064,-457.981476,-747.356445,-2067.952393,-384.120087,1669.393677,,,,,,,,,,,,,,,,,,,,,,,,
670,5.583333,960.781311,-73.375305,5791.474609,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.711296,-439.134583,-892.822693,,,,,,,,,,-1228.655640,-455.812347,-792.390686,,,,,,,,,,-1218.903564,-457.982117,-747.362061,-2067.944092,-384.100983,1669.380493,,,,,,,,,,,,,,,,,,,,,,,,
671,5.591667,960.758118,-73.414322,5791.345703,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.375183,-439.264252,-892.329834,,,,,,,,,,-1228.707520,-455.874939,-792.340332,,,,,,,,,,-1218.881470,-457.949463,-747.385803,-2067.956787,-384.103271,1669.353516,,,,,,,,,,,,,,,,,,,,,,,,
672,5.600000,960.603943,-73.638229,5791.147461,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.079155,-439.174652,-891.982239,,,,,,,,,,-1228.719116,-455.889832,-792.299744,,,,,,,,,,-1218.926636,-457.935791,-747.365479,-2067.944336,-384.081238,1669.363159,,,,,,,,,,,,,,,,,,,,,,,,
673,5.608333,960.800903,-73.371918,5791.484375,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.790253,-439.000366,-891.642212,,,,,,,,,,-1228.660645,-455.869019,-792.323547,,,,,,,,,,-1218.900146,-457.953339,-747.388550,-2067.895264,-384.100616,1669.390259,,,,,,,,,,,,,,,,,,,,,,,,
674,5.616667,960.798828,-73.372505,5791.504883,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.501411,-438.813782,-890.887878,,,,,,,,,,-1228.608398,-455.835693,-792.362366,,,,,,,,,,-1218.934692,-457.951263,-747.388245,-2067.891602,-384.110474,1669.397949,,,,,,,,,,,,,,,,,,,,,,,,
675,5.625000,960.785095,-73.358223,5791.490234,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.347458,-438.682404,-889.976257,,,,,,,,,,-1228.629517,-455.839966,-792.344543,,,,,,,,,,-1218.976074,-457.985748,-747.379700,-2067.977051,-384.112671,1669.380127,,,,,,,,,,,,,,,,,,,,,,,,
676,5.633333,960.724487,-73.416161,5791.309570,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.756538,-439.040344,-888.841675,,,,,,,,,,-1228.663208,-455.873138,-792.334229,,,,,,,,,,-1219.010254,-457.949860,-747.391418,-2067.919922,-384.069794,1669.328003,,,,,,,,,,,,,,,,,,,,,,,,
677,5.641667,960.800049,-73.353935,5791.486816,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.702782,-439.721436,-887.057495,,,,,,,,,,-1228.670166,-455.862122,-792.303467,,,,,,,,,,-1218.963745,-457.941132,-747.397034,-2067.919678,-384.058990,1669.372803,,,,,,,,,,,,,,,,,,,,,,,,
678,5.650000,960.812561,-73.337784,5791.495605,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.295292,-439.635071,-886.432922,,,,,,,,,,-1228.651855,-455.858002,-792.351685,,,,,,,,,,-1218.897217,-457.929108,-747.366150,-2067.944336,-384.069366,1669.371094,,,,,,,,,,,,,,,,,,,,,,,,
679,5.658333,960.798706,-73.346298,5791.496094,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.981480,-439.593536,-886.129517,,,,,,,,,,-1228.661255,-455.870361,-792.348206,,,,,,,,,,-1218.908691,-457.945709,-747.397827,-2067.904297,-384.099030,1669.344727,,,,,,,,,,,,,,,,,,,,,,,,
680,5.666667,960.812927,-73.339516,5791.486328,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.709015,-439.572205,-885.760559,,,,,,,,,,-1228.650391,-455.865051,-792.365173,,,,,,,,,,-1218.925537,-457.959534,-747.393555,-2067.954834,-384.128052,1669.378906,,,,,,,,,,,,,,,,,,,,,,,,
681,5.675000,960.729370,-73.420937,5791.310059,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.407181,-439.352112,-885.520569,,,,,,,,,,-1228.665527,-455.841919,-792.402710,,,,,,,,,,-1218.936279,-457.971436,-747.380493,-2067.900635,-384.079468,1669.324585,,,,,,,,,,,,,,,,,,,,,,,,
682,5.683333,960.798279,-73.354782,5791.498535,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.051155,-439.163757,-885.297852,,,,,,,,,,-1228.672241,-455.830597,-792.368835,,,,,,,,,,-1218.994019,-457.979614,-747.396790,-2067.900146,-384.092468,1669.348511,,,,,,,,,,,,,,,,,,,,,,,,
683,5.691667,960.829346,-73.339157,5791.505371,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.581482,-439.118408,-885.214355,,,,,,,,,,-1228.660767,-455.839020,-792.405212,,,,,,,,,,-1218.985962,-457.982056,-747.410095,-2067.899658,-384.075104,1669.342285,,,,,,,,,,,,,,,,,,,,,,,,
684,5.700000,960.839600,-73.327637,5791.501465,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.033276,-439.092041,-885.223511,,,,,,,,,,-1228.615356,-455.809448,-792.414185,,,,,,,,,,-1218.922485,-457.937317,-747.374023,-2067.946289,-384.118835,1669.333130,,,,,,,,,,,,,,,,,,,,,,,,
685,5.708333,960.822083,-73.341705,5791.494141,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.524342,-438.975739,-885.148010,,,,,,,,,,-1228.619263,-455.861084,-792.373779,,,,,,,,,,-1218.932739,-457.986481,-747.372681,-2067.967041,-384.125061,1669.364502,,,,,,,,,,,,,,,,,,,,,,,,
686,5.716667,960.745422,-73.416458,5791.327637,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.961544,-438.816437,-884.950684,,,,,,,,,,-1228.643188,-455.857544,-792.408508,,,,,,,,,,-1218.948975,-457.959900,-747.378357,-2067.932129,-384.112122,1669.423828,,,,,,,,,,,,,,,,,,,,,,,,
687,5.725000,960.814636,-73.357971,5791.492188,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.444958,-438.777405,-884.661987,,,,,,,,,,-1228.661133,-455.857239,-792.428040,,,,,,,,,,-1218.938354,-457.943756,-747.371582,-2067.922119,-384.108795,1669.390747,,,,,,,,,,,,,,,,,,,,,,,,
688,5.733333,960.790283,-73.379044,5791.493164,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.974937,-438.788147,-884.364624,,,,,,,,,,-1228.643311,-455.842957,-792.391296,,,,,,,,,,-1218.940674,-457.950684,-747.400574,-2068.023193,-384.166260,1669.381714,,,,,,,,,,,,,,,,,,,,,,,,
689,5.741667,960.806702,-73.373634,5791.472168,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.610687,-438.921509,-883.926086,,,,,,,,,,-1228.652832,-455.811279,-792.442932,,,,,,,,,,-1218.923462,-457.985504,-747.381775,-2068.045654,-384.247375,1669.428589,,,,,,,,,,,,,,,,,,,,,,,,
690,5.750000,960.719666,-73.449181,5791.307617,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.169041,-439.067383,-883.383057,,,,,,,,,,-1228.628418,-455.801941,-792.467529,,,,,,,,,,-1218.928711,-457.944336,-747.415710,-2067.928711,-384.117859,1669.378906,,,,,,,,,,,,,,,,,,,,,,,,
691,5.758333,960.806885,-73.372108,5791.465332,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.555996,-438.980438,-882.981628,,,,,,,,,,-1228.614502,-455.771851,-792.474426,,,,,,,,,,-1218.968506,-457.944733,-747.417480,-2067.942383,-384.085724,1669.326172,,,,,,,,,,,,,,,,,,,,,,,,
692,5.766667,960.739258,-73.416206,5791.309082,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.897091,-438.818756,-882.742249,,,,,,,,,,-1228.618530,-455.823822,-792.452576,,,,,,,,,,-1218.971069,-457.967651,-747.382446,-2067.925537,-384.104279,1669.367920,,,,,,,,,,,,,,,,,,,,,,,,
693,5.775000,960.795532,-73.361259,5791.493652,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.259239,-438.694458,-882.619263,,,,,,,,,,-1228.643433,-455.864410,-792.389282,,,,,,,,,,-1218.978027,-457.941223,-747.398682,-2067.946533,-384.134827,1669.404541,,,,,,,,,,,,,,,,,,,,,,,,
694,5.783333,960.729065,-73.392776,5791.339844,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.887680,-439.101715,-882.117493,,,,,,,,,,-1228.688599,-455.862366,-792.414062,,,,,,,,,,-1218.966797,-457.940582,-747.384460,-2067.987793,-384.106689,1669.380615,,,,,,,,,,,,,,,,,,,,,,,,
695,5.791667,960.581726,-73.605949,5791.141113,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.303379,-439.180603,-881.699341,,,,,,,,,,-1228.661133,-455.837067,-792.386108,,,,,,,,,,-1218.939575,-457.986969,-747.350403,-2068.081543,-384.185852,1669.373291,,,,,,,,,,,,,,,,,,,,,,,,
696,5.800000,960.577820,-73.619576,5791.015625,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.616436,-438.721771,-881.721436,,,,,,,,,,-1228.622803,-455.808777,-792.404358,,,,,,,,,,-1218.935669,-457.967926,-747.379456,-2067.950684,-384.110077,1669.358521,,,,,,,,,,,,,,,,,,,,,,,,
697,5.808333,960.776794,-73.391586,5791.477539,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.994305,-438.222839,-881.986511,,,,,,,,,,-1228.610107,-455.850891,-792.411682,,,,,,,,,,-1218.952271,-457.944550,-747.396667,-2067.983887,-384.100586,1669.343750,,,,,,,,,,,,,,,,,,,,,,,,
698,5.816667,960.782837,-73.382492,5791.511230,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.315823,-437.914459,-882.321228,,,,,,,,,,-1228.661011,-455.853088,-792.410034,,,,,,,,,,-1218.921021,-457.980835,-747.399536,-2067.963623,-384.090332,1669.339355,,,,,,,,,,,,,,,,,,,,,,,,
699,5.825000,960.797424,-73.387146,5791.513672,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.613564,-437.808167,-882.686401,,,,,,,,,,-1228.672363,-455.798676,-792.448608,,,,,,,,,,-1218.931030,-457.964355,-747.394714,-2067.881836,-384.065308,1669.332520,,,,,,,,,,,,,,,,,,,,,,,,
700,5.833333,960.805603,-73.392288,5791.500977,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.002895,-437.884766,-883.013733,,,,,,,,,,-1228.613892,-455.778992,-792.449585,,,,,,,,,,-1218.967041,-457.958374,-747.381897,-2067.889893,-384.076660,1669.282349,,,,,,,,,,,,,,,,,,,,,,,,
701,5.841667,960.729492,-73.420151,5791.324219,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.306625,-438.007538,-883.254028,,,,,,,,,,-1228.583618,-455.803986,-792.458374,,,,,,,,,,-1218.977417,-457.964783,-747.419067,-2067.904785,-384.051880,1669.293457,,,,,,,,,,,,,,,,,,,,,,,,
702,5.850000,960.596985,-73.597771,5791.114746,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.597034,-438.006744,-883.504089,,,,,,,,,,-1228.594238,-455.815399,-792.424866,,,,,,,,,,-1218.946045,-457.965302,-747.386230,-2067.978027,-384.088074,1669.348877,,,,,,,,,,,,,,,,,,,,,,,,
703,5.858333,960.778992,-73.352364,5791.499512,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.829884,-437.953064,-883.588623,,,,,,,,,,-1228.626831,-455.857117,-792.434448,,,,,,,,,,-1218.916138,-457.932556,-747.383118,-2067.969727,-384.085480,1669.344727,,,,,,,,,,,,,,,,,,,,,,,,
704,5.866667,960.761230,-73.379990,5791.375000,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.063831,-437.890778,-883.471008,,,,,,,,,,-1228.686401,-455.898438,-792.375732,,,,,,,,,,-1218.937744,-457.986115,-747.355408,-2067.978760,-384.103577,1669.365356,,,,,,,,,,,,,,,,,,,,,,,,
705,5.875000,960.782349,-73.360703,5791.494141,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.424751,-438.040741,-883.535522,,,,,,,,,,-1228.640869,-455.814789,-792.405701,,,,,,,,,,-1218.939453,-457.949310,-747.386353,-2067.920166,-384.078522,1669.358643,,,,,,,,,,,,,,,,,,,,,,,,
706,5.883333,960.784973,-73.350822,5791.493164,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.692749,-438.247345,-883.521851,,,,,,,,,,-1228.607666,-455.779846,-792.473022,,,,,,,,,,-1218.952393,-457.984253,-747.384521,-2067.901611,-384.107147,1669.327637,,,,,,,,,,,,,,,,,,,,,,,,
707,5.891667,960.736633,-73.426033,5791.304688,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.855850,-438.417694,-883.412109,,,,,,,,,,-1228.609741,-455.835388,-792.433228,,,,,,,,,,-1218.963257,-457.946777,-747.392883,-2067.923584,-384.113495,1669.329834,,,,,,,,,,,,,,,,,,,,,,,,
708,5.900000,960.607239,-73.605972,5791.098145,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.003548,-438.446686,-883.271729,,,,,,,,,,-1228.623413,-455.829712,-792.435181,,,,,,,,,,-1218.956055,-457.970032,-747.373535,-2067.984375,-384.119843,1669.359619,,,,,,,,,,,,,,,,,,,,,,,,
709,5.908333,960.572693,-73.615967,5790.985840,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.127586,-438.297913,-883.361023,,,,,,,,,,-1228.674805,-455.900269,-792.435425,,,,,,,,,,-1218.962158,-457.934387,-747.399658,-2067.943848,-384.107513,1669.359741,,,,,,,,,,,,,,,,,,,,,,,,
710,5.916667,960.815308,-73.357948,5791.469238,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.244259,-438.248657,-883.141235,,,,,,,,,,-1228.644531,-455.834137,-792.442627,,,,,,,,,,-1218.941406,-457.945892,-747.393127,-2067.947021,-384.101868,1669.354736,,,,,,,,,,,,,,,,,,,,,,,,
711,5.925000,960.772888,-73.396202,5791.362793,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.441002,-438.218964,-882.874207,,,,,,,,,,-1228.612915,-455.774872,-792.430725,,,,,,,,,,-1218.958862,-457.936340,-747.380798,-2068.050537,-384.192596,1669.369995,,,,,,,,,,,,,,,,,,,,,,,,
712,5.933333,960.812805,-73.335976,5791.487793,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.753769,-438.194397,-882.552063,,,,,,,,,,-1228.633545,-455.818054,-792.439941,,,,,,,,,,-1218.909912,-457.938812,-747.374268,-2067.971436,-384.113678,1669.364624,,,,,,,,,,,,,,,,,,,,,,,,
713,5.941667,960.732788,-73.435310,5791.328125,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.137348,-438.176697,-881.891602,,,,,,,,,,-1228.656372,-455.842316,-792.420410,,,,,,,,,,-1218.923950,-457.931152,-747.367126,-2067.955322,-384.082764,1669.350586,,,,,,,,,,,,,,,,,,,,,,,,
714,5.950000,960.598022,-73.609787,5791.133301,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.553249,-438.045715,-881.236267,,,,,,,,,,-1228.678955,-455.863403,-792.411865,,,,,,,,,,-1218.935913,-457.965393,-747.406677,-2067.916016,-384.096222,1669.342773,,,,,,,,,,,,,,,,,,,,,,,,
715,5.958333,960.565308,-73.631401,5791.010742,,,,,,,,,,,,,,,,,,,,,,,,,,,,62.927002,-437.989166,-880.683044,,,,,,,,,,-1228.657104,-455.877167,-792.405579,,,,,,,,,,-1218.960205,-457.988098,-747.417480,-2067.935547,-384.082764,1669.319824,,,,,,,,,,,,,,,,,,,,,,,,
716,5.966667,960.606873,-73.600510,5790.980469,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.235485,-437.920288,-880.346375,,,,,,,,,,-1228.625854,-455.806549,-792.446655,,,,,,,,,,-1218.966553,-457.950775,-747.398438,-2068.038818,-384.214966,1669.357422,,,,,,,,,,,,,,,,,,,,,,,,
717,5.975000,960.794434,-73.393730,5791.510254,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.531017,-437.945770,-880.043945,,,,,,,,,,-1228.623657,-455.833038,-792.427490,,,,,,,,,,-1218.940918,-457.953094,-747.379150,-2067.927002,-384.106750,1669.338379,,,,,,,,,,,,,,,,,,,,,,,,
718,5.983333,960.815613,-73.357346,5791.501953,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.875572,-437.780670,-879.991394,,,,,,,,,,-1228.630859,-455.837128,-792.425049,,,,,,,,,,-1218.940918,-457.945007,-747.381836,-2067.896484,-384.072205,1669.304077,,,,,,,,,,,,,,,,,,,,,,,,
719,5.991667,960.801575,-73.367882,5791.478027,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.128479,-437.611511,-879.818726,,,,,,,,,,-1228.665161,-455.844238,-792.408630,,,,,,,,,,-1218.935913,-457.930908,-747.397461,-2067.936279,-384.048950,1669.267578,,,,,,,,,,,,,,,,,,,,,,,,
720,6.000000,960.802979,-73.366982,5791.501953,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.339500,-437.499664,-879.525574,,,,,,,,,,-1228.665649,-455.802002,-792.433533,,,,,,,,,,-1218.925293,-457.947479,-747.382568,-2067.923584,-384.070801,1669.332275,,,,,,,,,,,,,,,,,,,,,,,,
721,6.008333,960.773315,-73.355225,5791.498047,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.508575,-437.420258,-879.386902,,,,,,,,,,-1228.649170,-455.795715,-792.445679,,,,,,,,,,-1218.947754,-457.950409,-747.393799,-2067.924805,-384.113495,1669.345703,,,,,,,,,,,,,,,,,,,,,,,,
722,6.016667,960.806885,-73.330666,5791.510254,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.663994,-437.472900,-879.212158,,,,,,,,,,-1228.581421,-455.781830,-792.457886,,,,,,,,,,-1218.924805,-457.987640,-747.386230,-2067.958008,-384.137939,1669.399048,,,,,,,,,,,,,,,,,,,,,,,,
723,6.025000,960.732605,-73.392220,5791.339844,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.843277,-437.557709,-879.019287,,,,,,,,,,-1228.600708,-455.811310,-792.467529,,,,,,,,,,-1218.947266,-457.927277,-747.395020,-2068.041748,-384.219666,1669.436035,,,,,,,,,,,,,,,,,,,,,,,,
724,6.033333,960.797852,-73.360725,5791.480957,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.022255,-437.643951,-878.682678,,,,,,,,,,-1228.662720,-455.833282,-792.417664,,,,,,,,,,-1218.975586,-457.957611,-747.401733,-2067.917480,-384.112030,1669.364990,,,,,,,,,,,,,,,,,,,,,,,,
725,6.041667,960.784912,-73.375412,5791.502441,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.256523,-437.529297,-878.172119,,,,,,,,,,-1228.723022,-455.845245,-792.384094,,,,,,,,,,-1218.957642,-457.972351,-747.413208,-2067.919434,-384.115479,1669.381226,,,,,,,,,,,,,,,,,,,,,,,,
726,6.050000,960.804626,-73.364410,5791.473145,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.493507,-437.395355,-877.657532,,,,,,,,,,-1228.669434,-455.782593,-792.465210,,,,,,,,,,-1218.932373,-457.976044,-747.398193,-2067.885986,-384.080750,1669.314453,,,,,,,,,,,,,,,,,,,,,,,,
727,6.058333,960.816406,-73.353523,5791.486816,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.684334,-437.336304,-877.226501,,,,,,,,,,-1228.626709,-455.795044,-792.485168,,,,,,,,,,-1218.919434,-457.947845,-747.370911,-2067.917725,-384.049530,1669.286621,,,,,,,,,,,,,,,,,,,,,,,,
728,6.066667,960.836975,-73.360703,5791.495117,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.803452,-437.353271,-876.809753,,,,,,,,,,-1228.614990,-455.783569,-792.464783,,,,,,,,,,-1218.907349,-457.922760,-747.367920,-2067.954834,-384.051056,1669.319580,,,,,,,,,,,,,,,,,,,,,,,,
729,6.075000,960.743713,-73.438698,5791.298340,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.015686,-437.661041,-875.878235,,,,,,,,,,-1228.671997,-455.833588,-792.451660,,,,,,,,,,-1218.940674,-457.902374,-747.395203,-2067.927002,-384.059357,1669.334473,,,,,,,,,,,,,,,,,,,,,,,,
730,6.083333,960.578613,-73.635628,5791.099609,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.211349,-437.874725,-875.256042,,,,,,,,,,-1228.667725,-455.831451,-792.435120,,,,,,,,,,-1218.954346,-457.932892,-747.408813,-2067.929199,-384.055145,1669.326904,,,,,,,,,,,,,,,,,,,,,,,,
731,6.091667,960.566101,-73.626480,5790.991211,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.309769,-437.970215,-874.842346,,,,,,,,,,-1228.653198,-455.841583,-792.386719,,,,,,,,,,-1218.968506,-457.934448,-747.380554,-2068.068115,-384.183838,1669.365723,,,,,,,,,,,,,,,,,,,,,,,,
732,6.100000,960.783020,-73.348267,5791.493652,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.504402,-438.174835,-874.736511,,,,,,,,,,-1228.666138,-455.845306,-792.422729,,,,,,,,,,-1218.937134,-457.961609,-747.388428,-2067.915771,-384.095520,1669.308716,,,,,,,,,,,,,,,,,,,,,,,,
733,6.108333,960.772034,-73.382858,5791.384277,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.300644,-437.455780,-873.127869,,,,,,,,,,-1228.668945,-455.857422,-792.401428,,,,,,,,,,-1218.950684,-457.957550,-747.396301,-2067.940430,-384.082458,1669.333862,,,,,,,,,,,,,,,,,,,,,,,,
734,6.116667,960.803284,-73.357681,5791.476074,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.671219,-437.078705,-871.941895,,,,,,,,,,-1228.660522,-455.852539,-792.431396,,,,,,,,,,-1218.962280,-457.965424,-747.386353,-2067.950684,-384.111816,1669.385132,,,,,,,,,,,,,,,,,,,,,,,,
735,6.125000,960.741455,-73.422112,5791.314453,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.262108,-437.191711,-871.250610,,,,,,,,,,-1228.654419,-455.789612,-792.447144,,,,,,,,,,-1218.937378,-457.967407,-747.373169,-2067.914062,-384.131470,1669.381226,,,,,,,,,,,,,,,,,,,,,,,,
