Format Version,1.24,Take Name,Take 2025-10-06 09.40.32 AM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2025-10-06 09.40.33.757 AM,Capture Start Frame,97556,Total Frames in Take,747,Total Exported Frames,747,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Local

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
376,3.133333,1678.650757,590.855225,-6475.527344,980.187195,-83.832489,5812.283203,2516.394287,-481.745453,-5928.558594,,,,,,,-439.976868,649.745422,-5285.524902,,,,158.784729,586.675537,-5933.342773,,,,-433.421539,619.362000,-5305.801270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2484.156494,-464.808746,-5900.519531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-228.585022,-495.068298,-2281.803467,,,,,,
377,3.141667,1678.753906,590.864807,-6475.537109,980.148132,-83.861237,5812.322266,2516.318359,-481.729218,-5928.528809,,,,,,,-440.222229,648.399109,-5285.990723,,,,158.791946,586.742798,-5933.416504,,,,-433.643097,618.295654,-5306.240723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2483.527100,-464.504211,-5900.256836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-217.610031,-495.749542,-2279.262695,,,,,,
378,3.150000,1678.832275,590.863403,-6475.571289,980.135498,-83.848297,5812.322266,2516.348877,-481.722443,-5928.514648,,,,,,,-440.494843,647.024719,-5286.481445,,,,158.764023,586.654663,-5933.582520,,,,-433.787415,617.087280,-5306.517090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2484.034180,-464.761108,-5900.467773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-207.160126,-494.877106,-2276.822021,,,,,,
379,3.158333,1679.269043,590.679749,-6475.788086,980.161743,-83.854713,5812.294922,2516.372314,-481.749817,-5928.534668,,,,,,,-440.916443,645.939636,-5286.792969,,,,158.888000,586.644409,-5933.778320,,,,-434.742249,615.554688,-5306.815918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2484.357178,-464.936432,-5900.577148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-197.559586,-494.179291,-2274.200439,,,,,,
380,3.166667,1679.339233,590.667786,-6475.854980,980.158997,-83.849556,5812.286133,2516.329590,-481.739136,-5928.519043,,,,,,,-441.423401,644.875244,-5287.146973,,,,158.938110,586.725220,-5933.856445,,,,-434.380371,615.462097,-5307.437988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2484.294434,-464.871307,-5900.545410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-189.621567,-494.188293,-2271.941162,,,,,,
381,3.175000,1679.403198,590.643616,-6475.894043,980.143921,-83.853905,5812.291992,2516.265625,-481.713745,-5928.509766,,,,,,,-442.106262,643.850952,-5287.399902,,,,158.210251,586.294312,-5933.935547,,,,-435.084686,614.402710,-5307.554688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2484.379395,-464.909668,-5900.609863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-180.468414,-493.616760,-2269.394287,,,,,,
382,3.183333,1679.490967,590.627747,-6475.905762,980.156555,-83.835144,5812.311035,2516.223145,-481.698212,-5928.468750,,,,,,,-442.560822,643.006958,-5287.676270,,,,157.897903,586.072266,-5934.023926,,,,-435.703094,612.686646,-5307.830078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2484.391357,-464.895264,-5900.545410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-172.471191,-493.084961,-2267.314941,,,,,,
383,3.191667,1679.576660,590.608582,-6475.916992,980.136963,-83.840111,5812.338867,2516.288818,-481.739197,-5928.500977,,,,,,,-443.232849,642.154358,-5287.904785,,,,157.904709,586.050964,-5934.140137,,,,-436.092072,611.463318,-5307.954590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2484.282227,-464.950317,-5900.562500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-164.401215,-493.449860,-2265.128418,,,,,,
384,3.200000,1679.640381,590.569336,-6475.939941,980.134705,-83.840424,5812.311035,2516.299072,-481.747162,-5928.507324,,,,,,,-443.537567,641.087830,-5288.250488,,,,158.048584,586.122681,-5934.329590,,,,-437.733398,610.171875,-5308.537109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2484.307373,-464.946167,-5900.603516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-155.917419,-493.074402,-2264.326904,,,,,,
385,3.208333,1679.699341,590.552795,-6475.994629,980.174011,-83.854973,5812.303711,2516.317627,-481.708038,-5928.514648,,,,,,,-444.153137,640.389160,-5288.308594,,,,158.125717,586.137634,-5934.437988,,,,-438.007751,609.855774,-5308.813477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2484.283936,-464.895233,-5900.559570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-147.504242,-491.889313,-2261.910156,,,,,,
386,3.216667,1679.985596,590.477844,-6476.139160,980.165649,-83.848686,5812.312500,2516.443848,-481.767639,-5928.594238,,,,,,,-444.556427,639.484680,-5288.462891,,,,158.923035,586.837585,-5934.649902,,,,-437.871460,609.806763,-5309.132812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2484.350098,-464.929382,-5900.579590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-140.887024,-491.442810,-2259.876221,,,,,,
387,3.225000,1680.029785,590.512329,-6476.217285,980.152893,-83.861961,5812.340820,2516.260010,-481.704742,-5928.506348,,,,,,,-444.783752,638.494873,-5288.657715,,,,159.012482,587.034424,-5934.700195,,,,-438.024475,608.755432,-5309.237305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2484.301758,-464.911530,-5900.573730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-133.535568,-492.264282,-2257.085938,,,,,,
388,3.233333,1680.046997,590.493530,-6476.296387,980.148865,-83.833344,5812.343750,2515.360840,-481.223419,-5928.075684,,,,,,,-445.029022,637.640625,-5288.811035,,,,158.666504,587.151733,-5935.229004,,,,-438.748138,607.636047,-5309.412109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2484.385254,-464.897278,-5900.546387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-126.462326,-491.667053,-2256.124512,,,,,,
389,3.241667,1680.042236,590.452087,-6476.370117,980.157227,-83.840385,5812.320312,2516.349609,-481.788177,-5928.538574,,,,,,,-445.369629,636.878601,-5288.859375,,,,158.507019,586.947632,-5935.370605,,,,-439.126007,606.994751,-5309.499023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2484.313965,-464.962372,-5900.591797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-120.243042,-490.920929,-2255.312744,,,,,,
390,3.250000,1680.054565,590.423401,-6476.454590,980.189514,-83.833351,5812.313477,2515.354248,-481.211792,-5928.072754,,,,,,,-445.944366,636.284485,-5288.867676,,,,158.481018,586.701660,-5935.332031,,,,-439.350311,606.148071,-5309.571289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2484.283936,-464.972656,-5900.580566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-114.253929,-490.109741,-2253.777832,,,,,,
391,3.258333,1680.091553,590.406860,-6476.543457,980.166992,-83.849884,5812.333984,2516.205566,-481.646423,-5928.443359,,,,,,,-446.200806,635.388123,-5288.958008,,,,158.513611,586.640137,-5935.447266,,,,-439.605530,605.584290,-5309.663086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2484.394287,-464.910156,-5900.522949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-108.377083,-490.817566,-2252.111572,,,,,,
392,3.266667,1680.115234,590.411011,-6476.636230,980.158020,-83.878273,5812.338379,2516.192871,-481.674896,-5928.480469,,,,,,,-446.392273,634.637817,-5288.964844,,,,158.528976,586.590576,-5935.567871,,,,-439.800385,604.567505,-5309.705078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2484.459717,-464.931488,-5900.583984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-102.551323,-490.758545,-2251.809570,,,,,,
393,3.275000,1680.150879,590.374390,-6476.701660,980.166931,-83.868965,5812.321289,2515.409912,-481.198364,-5928.076172,,,,,,,-446.669891,633.993774,-5288.942383,,,,158.488953,586.569946,-5935.622070,,,,-440.148254,604.048035,-5309.713867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2484.269287,-464.926819,-5900.562500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-96.918846,-490.142120,-2251.064209,,,,,,
394,3.283333,1680.188354,590.294861,-6476.757812,980.171570,-83.851212,5812.302246,2516.249512,-481.719727,-5928.486816,,,,,,,-447.023163,633.277100,-5288.951172,,,,158.468292,586.612305,-5935.689941,,,,-440.434753,603.801941,-5309.611816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2483.879639,-464.765228,-5900.397461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-91.640640,-489.422974,-2250.149414,,,,,,
395,3.291667,1680.221802,590.213135,-6476.783203,980.182800,-83.854332,5812.279297,2515.394043,-481.266541,-5928.069336,,,,,,,-447.440979,632.578369,-5288.935059,,,,158.469986,586.631775,-5935.753418,,,,-441.242462,602.805237,-5309.814941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2484.181885,-464.903748,-5900.562988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-87.207024,-489.121948,-2248.640869,,,,,,
396,3.300000,1680.266235,590.164490,-6476.811035,980.168030,-83.838051,5812.308105,2516.202637,-481.753265,-5928.467285,,,,,,,-447.865662,632.044556,-5288.868652,,,,158.496613,586.620056,-5935.842285,,,,-441.343506,602.453735,-5309.873535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2484.211670,-464.970154,-5900.562988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-82.403366,-489.782043,-2246.845459,,,,,,
397,3.308333,1680.310303,590.144592,-6476.813477,980.131531,-83.864166,5812.322266,2516.234863,-481.724487,-5928.496094,,,,,,,-448.156128,631.576538,-5288.824707,,,,158.748550,586.542908,-5935.919434,,,,-442.286011,601.411926,-5309.609863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2483.972168,-464.819122,-5900.421875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-78.353340,-488.908356,-2246.369385,,,,,,
398,3.316667,1680.370117,590.142090,-6476.836426,980.128723,-83.853394,5812.292480,2515.318115,-481.121490,-5928.029297,,,,,,,-448.583771,631.119019,-5288.706055,,,,159.082489,586.570190,-5936.109863,,,,-442.635834,601.004517,-5309.559082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2484.375977,-464.888336,-5900.525391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-74.460052,-488.838806,-2246.625488,,,,,,
399,3.325000,1680.364380,590.095337,-6476.897461,980.118774,-83.827972,5812.286133,2516.224609,-481.653870,-5928.456055,,,,,,,-448.966705,630.743835,-5288.614258,,,,159.155533,586.541870,-5936.201172,,,,-442.915833,600.822510,-5309.555664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2484.320557,-464.981171,-5900.557129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-70.383652,-488.822723,-2246.439453,,,,,,
400,3.333333,1680.361328,590.046875,-6476.979492,980.168396,-83.825066,5812.261719,2515.394287,-481.214813,-5928.097656,,,,,,,-449.432556,630.361389,-5288.549316,,,,159.158112,586.575623,-5936.232422,,,,-443.423370,600.497437,-5309.365234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2484.128662,-464.929688,-5900.528320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-67.824356,-488.513977,-2246.578613,,,,,,
401,3.341667,1680.385620,590.036438,-6477.043457,980.163452,-83.833374,5812.296387,2516.304688,-481.740479,-5928.500000,,,,,,,-449.800964,630.058289,-5288.525391,,,,159.295456,586.691956,-5936.277832,,,,-443.190186,600.669128,-5309.693848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2484.406494,-464.867645,-5900.550781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-64.897652,-488.476044,-2245.616211,,,,,,
402,3.350000,1680.433960,590.040649,-6477.104004,980.151123,-83.872635,5812.310059,2515.301025,-481.187256,-5928.021484,,,,,,,-450.097717,629.817688,-5288.490723,,,,159.508896,586.848450,-5936.431641,,,,-443.398712,600.559021,-5309.709961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2484.261963,-464.933105,-5900.564453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-62.336266,-489.200897,-2245.276855,,,,,,
403,3.358333,1680.488281,590.046936,-6477.147461,980.116089,-83.873100,5812.307617,2516.398682,-481.859711,-5928.578613,,,,,,,-450.421021,629.603516,-5288.428223,,,,159.548691,586.769836,-5936.499023,,,,-444.521942,599.826721,-5309.175293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2484.391846,-464.915588,-5900.567871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-59.816410,-488.373932,-2245.812988,,,,,,
404,3.366667,1680.490967,590.059387,-6477.221680,980.128662,-83.837097,5812.296387,2516.213135,-481.661682,-5928.448730,,,,,,,-450.613220,629.279663,-5288.362793,,,,159.586975,586.690674,-5936.558594,,,,-444.508179,600.050842,-5309.231934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2486.229004,-465.995117,-5901.451660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-57.041706,-488.796967,-2246.028809,,,,,,
405,3.375000,1680.502808,590.058167,-6477.323242,980.141052,-83.831718,5812.297852,2516.270996,-481.685455,-5928.481445,,,,,,,-450.868866,628.927246,-5288.298340,,,,159.630539,586.681152,-5936.616699,,,,-443.931427,600.122620,-5309.648438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2484.508789,-464.862183,-5900.581055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-55.432667,-488.368134,-2246.527588,,,,,,
406,3.383333,1680.502075,590.044739,-6477.408203,980.173584,-83.830803,5812.294922,2515.372314,-481.170258,-5928.050293,,,,,,,-451.199738,628.781555,-5288.154297,,,,159.729752,586.756836,-5936.649414,,,,-444.053680,599.915833,-5309.585449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2484.501465,-464.834717,-5900.589355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-54.859383,-488.511261,-2245.373535,,,,,,
407,3.391667,1680.554810,590.082336,-6477.484375,980.181641,-83.863159,5812.306641,2515.399414,-481.172485,-5928.073730,,,,,,,-451.385712,628.529419,-5288.089844,,,,159.770569,586.801575,-5936.677734,,,,-446.101532,598.539795,-5309.616211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2484.273438,-464.900391,-5900.551270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-52.887329,-488.519104,-2244.016113,,,,,,
408,3.400000,1680.594727,590.088135,-6477.535645,980.163330,-83.894707,5812.321289,2516.479736,-481.837921,-5928.587402,,,,,,,-451.458832,628.073730,-5288.116211,,,,159.815796,586.811523,-5936.746582,,,,-444.512177,599.301575,-5309.461426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2484.453613,-464.931763,-5900.548828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-51.456997,-487.995911,-2243.369873,,,,,,
409,3.408333,1680.992920,589.912292,-6477.738281,980.129028,-83.831497,5812.345703,2516.273193,-481.741913,-5928.529785,,,,,,,-451.575958,627.660217,-5288.023438,,,,159.867905,586.772095,-5936.785156,,,,-445.093140,598.206238,-5309.478027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2484.227539,-464.965912,-5900.531738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-50.381264,-487.912598,-2242.871094,,,,,,
410,3.416667,1680.858521,589.945923,-6477.802246,980.132202,-83.838074,5812.306641,2516.275391,-481.693420,-5928.492676,,,,,,,-451.696045,627.277405,-5287.845215,,,,159.765213,586.674194,-5937.034668,,,,-445.056610,597.724487,-5309.487793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2484.466309,-464.955841,-5900.576660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-49.477867,-488.098206,-2242.668701,,,,,,
411,3.425000,1680.773804,589.889221,-6477.824707,980.141968,-83.827492,5812.271484,2516.244873,-481.680237,-5928.474609,,,,,,,-451.779510,626.889771,-5287.695801,,,,159.682953,586.393250,-5937.222656,,,,-445.167999,597.452454,-5309.418457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2484.474854,-464.922363,-5900.576172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-48.443333,-488.720917,-2242.486572,,,,,,
412,3.433333,1680.760742,589.839233,-6477.847656,980.173523,-83.827934,5812.247070,2515.417236,-481.190948,-5928.073242,,,,,,,-451.870422,626.536743,-5287.562988,,,,159.712997,586.299500,-5937.329590,,,,-445.418579,597.225281,-5309.302246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2484.259766,-464.940887,-5900.547852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-47.373447,-489.506104,-2242.116455,,,,,,
413,3.441667,1680.758789,589.834167,-6477.859375,980.111450,-83.855865,5812.291504,2516.254883,-481.671570,-5928.497559,,,,,,,-452.072479,626.070740,-5287.491699,,,,159.649948,586.291199,-5937.400879,,,,-445.584747,597.019165,-5309.250488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2484.281494,-464.903595,-5900.541504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-47.370953,-489.519196,-2242.113525,,,,,,
414,3.450000,1680.745483,589.795349,-6477.868652,980.117737,-83.874908,5812.322754,2516.290771,-481.692535,-5928.515137,,,,,,,-452.295959,625.577271,-5287.368652,,,,159.640808,586.295898,-5937.464355,,,,-445.760132,596.747864,-5309.204102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2486.184814,-465.948608,-5901.409180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-47.370972,-489.576660,-2242.151855,,,,,,
