Format Version,1.24,Take Name,Take 2025-10-06 09.50.02 AM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2025-10-06 09.50.02.476 AM,Capture Start Frame,48674,Total Frames in Take,614,Total Exported Frames,614,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Local

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Unlabeled 1840,Unlabeled 1840,Unlabeled 1840,Unlabeled 1841,Unlabeled 1841,Unlabeled 1841,Unlabeled 1842,Unlabeled 1842,Unlabeled 1842,Unlabeled 1843,Unlabeled 1843,Unlabeled 1843,Unlabeled 1844,Unlabeled 1844,Unlabeled 1844,Unlabeled 1927,Unlabeled 1927,Unlabeled 1927
,ID,"6A7F5C26D7A29011F0","6A7F5C26D7A29011F0","6A7F5C26D7A29011F0","14807F5C26D7A29011F0","14807F5C26D7A29011F0","14807F5C26D7A29011F0","14937F5C26D7A29011F0","14937F5C26D7A29011F0","14937F5C26D7A29011F0","14967F5C26D7A29011F0","14967F5C26D7A29011F0","14967F5C26D7A29011F0","14987F5C26D7A29011F0","14987F5C26D7A29011F0","14987F5C26D7A29011F0","14EB7F5C26D7A29011F0","14EB7F5C26D7A29011F0","14EB7F5C26D7A29011F0"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
65,0.541667,960.558289,-73.687897,5791.113281,-2423.386719,892.083069,-5126.934570,-2450.151855,876.981812,-5327.567383,-509.264832,1036.477173,-5125.961426,-523.394287,1014.949463,-5132.407227,,,
66,0.550000,960.552551,-73.683578,5791.100586,-2420.036865,900.023376,-5126.592285,-2449.178955,881.229797,-5328.351074,-508.309906,1037.319702,-5124.827637,-522.401550,1015.882629,-5131.003906,,,
67,0.558333,960.559082,-73.683174,5791.093262,-2418.007812,907.292114,-5127.089355,-2448.103027,885.331055,-5329.182617,-507.254730,1038.421631,-5123.295898,-521.318298,1016.803406,-5129.641113,,,
68,0.566667,960.565857,-73.683235,5791.101074,-2417.122314,914.812988,-5127.881348,-2447.025635,889.497925,-5330.144531,-505.969940,1039.342651,-5121.871094,-519.930908,1017.666077,-5128.152832,,,
69,0.575000,960.585449,-73.673668,5791.114746,-2415.671387,921.792419,-5129.791016,-2445.899170,893.752991,-5331.351562,-504.609100,1040.390259,-5120.518555,-518.968445,1018.984924,-5126.416016,,,
70,0.583333,960.771362,-73.424194,5791.485352,-2414.250732,928.423523,-5132.182617,-2444.834473,897.971436,-5332.796875,-503.105591,1041.350830,-5119.097656,-517.483765,1020.052673,-5124.726074,,,
71,0.591667,960.355042,-73.812820,5791.417969,-2412.959961,934.680054,-5134.978516,-2443.741699,901.876038,-5334.534668,-501.597931,1042.541504,-5117.127441,-515.750244,1020.844910,-5122.989746,,,
72,0.600000,960.770569,-73.423370,5791.497559,-2412.047119,939.709473,-5137.266113,-2442.638428,905.649597,-5336.537598,-500.733307,1044.197266,-5115.304688,-514.217407,1022.071716,-5121.109863,,,
73,0.608333,960.735840,-73.423225,5791.359863,-2410.912842,944.179199,-5138.901855,-2441.575684,909.407898,-5338.940430,-499.022644,1045.467651,-5113.742188,-512.668335,1023.421387,-5119.193848,,,
74,0.616667,960.750732,-73.422058,5791.474609,-2410.035889,948.876038,-5141.085449,-2440.448242,913.156372,-5341.646973,-496.622864,1046.344727,-5111.807129,-511.148041,1024.754883,-5117.235352,,,
75,0.625000,960.714661,-73.459000,5791.341309,-2409.369629,955.130371,-5144.472168,-2439.255371,917.049683,-5344.537598,-494.987518,1047.651855,-5109.748535,-509.100006,1025.876587,-5115.410645,,,
76,0.633333,960.770142,-73.404579,5791.499023,-2408.822266,961.252502,-5147.827148,-2438.167480,921.038879,-5347.691406,-492.763092,1048.842041,-5108.119141,-506.928040,1027.113892,-5113.519043,,,
