Format Version,1.24,Take Name,Take 2025-10-06 09.51.07 AM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2025-10-06 09.51.07.586 AM,Capture Start Frame,56487,Total Frames in Take,492,Total Exported Frames,492,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Local

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
159,1.325000,960.551208,-73.643700,5791.113281,-421.818176,1389.020264,435.038330,-546.956604,1395.042480,-4769.853516,,,,-504.661621,1346.871948,252.470261,,,,,,,,,
160,1.333333,960.557007,-73.667343,5791.114258,-407.512268,1380.660156,466.055969,-553.807190,1406.592163,-4728.331055,,,,-492.322174,1340.180054,284.657532,,,,,,,,,
161,1.341667,960.046753,-74.147041,5791.325684,-392.314667,1372.797485,496.690735,-560.679871,1417.361572,-4687.358398,,,,-478.558167,1333.767578,316.626862,,,,,,,,,
162,1.350000,960.720764,-73.446350,5791.376953,-376.710114,1364.110229,528.228882,-567.737732,1427.917969,-4646.091797,,,,-472.588562,1330.823730,350.376740,,,,,,,,,
163,1.358333,960.714172,-73.459518,5791.382812,-361.237488,1355.676880,559.196960,-574.358398,1437.529175,-4605.524414,,,,-457.777008,1322.995605,381.273193,,,,,,,,,
164,1.366667,960.755188,-73.419159,5791.504883,-346.399353,1346.891235,590.165222,-581.216309,1447.420654,-4564.742676,,,,-444.099304,1316.081421,409.469696,,,,,,,,,
165,1.375000,960.749329,-73.408882,5791.528809,-331.044556,1337.954712,620.826843,-587.916504,1456.390747,-4524.235352,,,,-428.925873,1307.921265,441.820770,,,,,,,,,
166,1.383333,960.184265,-74.022148,5791.305664,-315.296936,1328.722778,651.515015,-594.481995,1465.004028,-4483.712891,,,,-414.248749,1299.913696,472.274689,,,,,,,,,
167,1.391667,960.028748,-74.176819,5791.286133,-300.679138,1319.229492,682.553101,-601.203430,1473.074707,-4443.371582,,,,-399.066925,1291.517090,502.851776,,,,,,,,,
168,1.400000,960.539673,-73.693214,5791.208008,-284.682373,1310.002930,713.223877,-607.642456,1480.254761,-4403.310059,,,,-383.837555,1283.007202,534.266052,,,,,,,,,
169,1.408333,960.563354,-73.688820,5791.177734,-268.964020,1300.510620,743.340088,-614.279785,1487.273193,-4363.493164,,,,-369.253174,1274.652710,564.988831,,,,,,,,,
170,1.416667,960.562012,-73.671181,5791.132812,-253.479507,1289.960205,775.039612,-620.749023,1493.537842,-4323.627441,,,,-353.889618,1265.708740,595.691162,,,,,,,,,
171,1.425000,960.565979,-73.678268,5791.102539,-238.844086,1280.287598,805.082825,-627.443604,1499.729736,-4283.451660,,,,-338.649353,1256.781006,626.795654,,,,,,,,,
172,1.433333,960.556030,-73.666649,5791.097168,-222.196854,1269.809570,835.666626,-633.541504,1505.353149,-4243.845215,,,,-322.740601,1247.250122,657.576965,,,,,,,,,
173,1.441667,960.198792,-74.006844,5791.199707,-206.406662,1258.902222,866.555664,-639.385193,1510.443481,-4204.556641,,,,-307.891022,1237.900146,687.828125,,,,,,,,,
174,1.450000,960.547302,-73.665855,5791.205078,-191.416595,1248.553711,897.117615,-645.636353,1515.041260,-4164.886719,,,,-292.624115,1228.643066,718.852600,,,,,,,,,
175,1.458333,960.569275,-73.650497,5791.167969,-175.665039,1237.896729,927.632446,-652.091187,1518.698975,-4125.028320,,,,-276.515839,1218.531494,749.156189,,,,,,,,,
176,1.466667,960.749512,-73.408096,5791.520508,-159.822571,1227.274536,957.906616,-658.047363,1522.245483,-4085.922607,,,,-261.328033,1208.751831,779.863098,,,,,,,,,
177,1.475000,960.728271,-73.441528,5791.387695,-143.570984,1216.384277,988.930908,-663.506653,1525.013306,-4046.837402,,,,-245.216873,1198.636963,810.551331,,,,,,,,,
178,1.483333,960.561401,-73.685440,5791.195801,-128.685669,1205.854858,1018.572815,-669.252625,1528.120850,-4007.798096,,,,-229.653275,1188.732788,840.946472,,,,,,,,,
179,1.491667,960.535583,-73.685860,5791.060059,-110.670273,1193.704712,1050.018433,-674.571350,1530.745605,-3969.164062,,,,-213.690948,1178.245972,871.786011,,,,,,,,,
180,1.500000,960.550415,-73.686005,5791.011230,-95.248863,1181.917969,1080.447876,-679.746094,1533.637085,-3930.626221,,,,-198.161591,1168.110596,901.936890,,,,,,,,,
181,1.508333,960.783386,-73.418434,5791.474121,-79.718307,1170.668579,1110.825928,-685.071655,1536.358398,-3892.784912,,,,-181.680252,1157.523926,932.832520,,,,,,,,,
182,1.516667,960.799316,-73.394676,5791.516602,-62.840679,1158.942139,1141.601685,-689.506348,1537.626831,-3854.223145,,,,-165.608429,1146.555664,963.376404,,,,,,,,,
183,1.525000,960.706482,-73.459450,5791.352051,-47.204552,1147.488892,1171.489014,-694.189392,1538.593140,-3816.160400,,,,-150.148560,1135.765747,993.542358,,,,,,,,,
184,1.533333,960.561462,-73.692024,5791.143066,-29.528669,1135.206299,1202.466431,-698.817017,1539.975220,-3778.297852,,,,-133.669968,1124.911011,1024.654785,,,,,,,,,
185,1.541667,960.199646,-74.022278,5791.131836,-13.777655,1123.194214,1232.344238,-703.143860,1540.821167,-3740.659424,,,,-117.764877,1113.726807,1054.952515,,,,,,,,,
186,1.550000,960.763672,-73.408752,5791.531250,2.756583,1110.514404,1263.565308,-706.554443,1540.532959,-3703.119629,,,,-101.103668,1102.331665,1085.408203,,,,,,,,,
187,1.558333,960.774353,-73.383873,5791.532715,18.076256,1098.820923,1293.119995,-709.599487,1540.568848,-3665.785889,,,,-84.894722,1090.900757,1116.098999,,,,,,,,,
188,1.566667,960.776245,-73.400787,5791.502441,36.740330,1085.518799,1324.575073,-711.934509,1538.949829,-3627.660645,,,,-68.537460,1079.104126,1146.440308,,,,,,,,,
189,1.575000,960.682495,-73.470535,5791.327148,53.004196,1072.802856,1354.220581,-714.504028,1537.678467,-3590.550781,,,,-51.752922,1067.314819,1177.053467,,,,,,,,,
190,1.583333,960.784302,-73.408447,5791.494629,69.251534,1059.075073,1385.123169,-717.265137,1537.048340,-3553.990723,,,,-35.091400,1054.960938,1207.300171,,,,,,,,,
191,1.591667,960.765198,-73.399689,5791.519043,85.650932,1046.408691,1415.050537,-719.462341,1535.559570,-3517.045166,,,,-18.287809,1042.687744,1238.057617,,,,,,,,,
192,1.600000,960.682190,-73.483490,5791.319824,103.470604,1032.503296,1446.012207,-720.580811,1532.803833,-3479.788574,,,,-1.783322,1030.219727,1268.531494,,,,,,,,,
193,1.608333,960.747803,-73.387444,5791.493164,118.780296,1019.266113,1475.517334,-721.643188,1530.018066,-3443.048340,,,,15.100795,1017.244324,1298.974731,,,,,,,,,
194,1.616667,960.719788,-73.439323,5791.361816,137.479752,1004.771484,1506.567993,-722.412109,1526.672485,-3405.873535,,,,31.935516,1004.105713,1329.478027,,,,,,,,,
195,1.625000,960.773010,-73.402214,5791.500488,153.642319,990.949768,1536.486084,-723.345276,1524.406860,-3370.914062,,,,48.700939,990.806885,1360.028564,,,,,,,,,
196,1.633333,960.704102,-73.473328,5791.365234,171.836594,976.146667,1567.494019,-723.146545,1520.328613,-3334.127930,,,,65.671791,977.252563,1390.780151,,,,,,,,,
197,1.641667,960.585815,-73.668320,5791.172363,187.422653,961.633301,1597.360229,-723.380432,1515.099731,-3297.768311,,,,82.745117,963.415283,1421.253174,,,,,,,,,
198,1.650000,960.551270,-73.700356,5791.042969,206.395737,946.958435,1628.760864,-722.840515,1509.737671,-3261.768066,,,,99.790024,949.556091,1451.796753,,,,,,,,,
199,1.658333,960.071045,-74.167526,5791.258789,221.602478,932.028259,1658.431519,-722.674927,1503.186401,-3224.278809,,,,116.732529,935.367004,1482.343506,-753.023438,1492.923340,-3215.298584,,,,,,
200,1.666667,960.698181,-73.494797,5791.339844,241.415527,916.363403,1689.854858,-721.968262,1497.029907,-3188.491943,,,,134.245956,920.960571,1513.244263,-749.239136,1499.889526,-3189.144287,,,,,,
201,1.675000,960.723511,-73.435425,5791.371094,257.753174,901.293579,1719.066406,-721.055359,1489.771118,-3152.916016,,,,151.501114,906.253601,1543.747314,-747.092712,1492.376831,-3150.408203,,,,,,
202,1.683333,960.775696,-73.411156,5791.514648,276.809082,885.205627,1750.515503,-719.730896,1482.610718,-3117.997314,,,,168.886154,891.476501,1574.013916,-744.916626,1486.693726,-3116.120850,,,,,,
203,1.691667,960.774536,-73.391785,5791.497559,293.338928,870.896118,1779.892700,-718.391235,1473.579102,-3081.892822,,,,186.346222,876.418274,1605.094238,-743.037781,1480.163818,-3080.630859,,,,,,
204,1.700000,960.762573,-73.398262,5791.501465,311.646912,854.512573,1811.520020,-716.641724,1464.944336,-3047.222900,,,,203.633484,861.076965,1635.396240,-741.008179,1472.753052,-3044.831787,,,,,,
205,1.708333,960.695679,-73.460129,5791.340332,328.783997,838.532532,1840.573120,-714.316040,1456.650024,-3013.622070,,,,220.889557,845.637573,1666.156006,-738.788879,1464.593018,-3008.917969,,,,,,
206,1.716667,960.570862,-73.655159,5791.145020,347.448151,821.844116,1872.381104,-712.837402,1445.559082,-2978.612305,,,,238.670303,829.990723,1696.909058,-735.970520,1456.040894,-2973.422119,,,,,,
207,1.725000,960.767456,-73.403061,5791.501465,364.445251,805.837402,1901.655396,-710.776306,1434.361694,-2944.184326,,,,256.263397,813.910645,1727.472656,-733.353088,1446.658569,-2938.040771,,,,,,
208,1.733333,960.724915,-73.430573,5791.371582,384.470459,787.814392,1933.523682,-708.873047,1422.421143,-2909.291260,,,,274.343506,798.027405,1758.704224,-730.220520,1436.449219,-2902.809570,,,,,,
209,1.741667,960.760010,-73.428589,5791.498047,401.874908,771.922058,1963.362427,-706.494873,1410.474854,-2875.927246,,,,291.862244,781.473999,1788.928833,-729.560730,1427.641846,-2868.291260,,,,,,
210,1.750000,960.699341,-73.471237,5791.356445,419.759857,755.357056,1993.701660,-704.551819,1396.539917,-2840.782959,,,,310.059753,764.988525,1819.770752,-724.227234,1412.621216,-2832.555176,,,,,,
211,1.758333,960.554932,-73.660500,5791.166504,439.461609,737.191589,2024.921875,-702.446228,1382.748047,-2806.754883,,,,328.058014,748.284241,1850.388184,-719.200928,1399.193604,-2797.766113,,,,,,
212,1.766667,960.782166,-73.408882,5791.500488,457.128601,720.360657,2054.034912,-700.106384,1368.490356,-2773.441650,,,,346.129242,731.502075,1881.120850,-729.360779,1393.741943,-2762.742920,,,,,,
213,1.775000,960.742859,-73.438469,5791.417480,475.696289,702.210022,2086.051025,-698.167358,1352.708984,-2739.040771,,,,364.540863,714.646667,1912.065552,-724.720093,1378.513794,-2728.073242,,,,,,
214,1.783333,960.764832,-73.434982,5791.493652,493.197754,685.200134,2115.541748,-695.720337,1337.243530,-2706.158447,,,,382.683441,697.633362,1942.731201,-720.863770,1363.621826,-2693.912354,,,,,,
215,1.791667,960.785828,-73.425552,5791.503418,512.657654,667.354126,2147.281738,-693.891602,1320.027954,-2672.030518,,,,401.368042,680.367798,1973.863525,-717.857300,1347.531494,-2659.563477,,,,,,
216,1.800000,960.725525,-73.466919,5791.329590,531.518799,649.379700,2177.155518,-691.754761,1303.338135,-2639.290527,,,,419.777802,662.920654,2004.576660,-714.338074,1330.307373,-2625.035889,,,,,,
217,1.808333,960.592285,-73.667786,5791.128418,550.379028,631.049377,2208.392578,-689.871765,1284.778564,-2605.075684,,,,438.615692,645.330444,2035.680542,-710.461731,1312.523315,-2590.688721,,,,,,
218,1.816667,960.576111,-73.665733,5791.012207,568.989258,613.304260,2238.899902,-687.692993,1267.480469,-2573.211670,,,,457.114746,627.577820,2066.471191,-707.266663,1294.707886,-2556.945312,,,,,,
219,1.825000,960.787842,-73.403313,5791.495605,589.539856,595.104980,2270.588867,-686.444885,1249.816406,-2541.064209,,,,476.079712,609.736755,2097.677246,-703.557434,1275.073486,-2523.072510,,,,,,
220,1.833333,960.745483,-73.427361,5791.374023,608.466614,577.746582,2300.641357,-684.546875,1231.520752,-2508.467773,,,,495.105774,591.876282,2128.659424,-700.225098,1255.559692,-2489.129639,,,,,,
221,1.841667,960.557495,-73.652153,5791.177246,627.365601,559.509949,2332.047119,-683.405518,1208.849609,-2475.087158,,,,514.202820,574.034424,2159.733887,-697.421082,1235.203247,-2455.217285,,,,,,
222,1.850000,960.544006,-73.650749,5791.042480,646.402588,541.439209,2362.941895,-681.494934,1187.182861,-2442.408203,,,,533.386169,556.175964,2190.758789,-693.623230,1213.655640,-2422.045410,,,,,,
223,1.858333,960.523987,-73.694847,5791.013184,666.885559,522.733093,2394.934570,-679.355530,1167.196289,-2412.844238,,,,552.845215,538.303162,2222.130615,-689.965881,1191.317871,-2388.405029,,,,,,
224,1.866667,960.565735,-73.679214,5791.041504,686.736145,506.241333,2424.305908,-679.014343,1140.812744,-2375.574707,,,,572.244812,520.439026,2253.208496,-696.688538,1164.308350,-2358.223877,,,,,,
225,1.875000,960.537292,-73.685547,5791.068848,706.941650,487.422424,2455.339600,-679.141785,1117.473145,-2342.090820,,,,591.949402,502.591797,2284.740234,-694.726624,1140.220581,-2324.481201,,,,,,
226,1.883333,960.546448,-73.694160,5791.088379,725.472351,469.172363,2486.469482,-678.789734,1094.032349,-2309.600342,,,,611.625061,484.676361,2316.005127,-692.344727,1116.782104,-2291.896729,,,,,,
227,1.891667,960.529724,-73.717270,5791.098145,745.599854,451.081909,2518.315918,-677.811951,1069.553467,-2277.402832,,,,631.461853,466.885620,2347.533691,-689.184875,1091.511475,-2257.800049,,,,,,
228,1.900000,960.049011,-74.153358,5791.319824,766.091125,432.918427,2549.305420,-676.983521,1044.387573,-2245.429932,,,,651.365845,448.955963,2379.161377,-687.715149,1066.463013,-2225.728516,,,,,,
229,1.908333,960.698975,-73.485725,5791.360352,785.994202,415.313232,2579.517578,-676.299561,1018.328430,-2213.446777,,,,669.932434,431.635559,2408.960938,-685.992249,1041.149658,-2193.672607,,,,,,
230,1.916667,960.761536,-73.419937,5791.522949,799.015259,396.455231,2598.575684,-675.582153,992.911621,-2182.208252,,,,682.913818,418.879944,2438.034180,-684.198853,1014.399048,-2160.862549,,,,,,
231,1.925000,960.721375,-73.459633,5791.375977,817.445312,373.447876,2606.148193,-675.284241,964.963196,-2150.161133,,,,696.217834,414.234283,2453.183838,-682.160889,988.357361,-2127.482422,,,,,,
232,1.933333,960.524780,-73.671417,5791.186523,835.518799,364.052795,2606.025146,-675.969116,937.861084,-2118.209473,,,,702.312683,410.764099,2471.020752,-678.150696,957.382568,-2097.441650,,,,,,
233,1.941667,960.740112,-73.408974,5791.510742,848.597412,362.035339,2610.503906,-676.310364,909.099792,-2085.488525,,,,698.580994,395.807556,2488.919678,-669.803833,925.917908,-2064.576172,,,,,,
234,1.950000,960.727173,-73.452347,5791.393066,861.479858,356.070923,2615.485352,-676.972900,880.004028,-2053.454834,,,,695.470947,380.691284,2506.153564,-673.907715,891.039490,-2030.752686,,,,,,
235,1.958333,960.547241,-73.671822,5791.178223,871.719543,349.843445,2621.166260,-678.488342,851.528870,-2022.547241,,,,694.617615,364.875397,2523.596680,-672.694702,860.900574,-1999.593506,,,,,,
236,1.966667,960.766479,-73.409729,5791.520996,881.781616,348.260559,2621.803467,-679.846863,821.600586,-1991.663574,,,,695.618958,351.183350,2536.901123,-671.305603,829.887085,-1969.302002,,,,,,
237,1.975000,960.721191,-73.450706,5791.391602,895.153625,346.542938,2621.407471,-682.398743,791.044556,-1960.298340,,,,700.425476,338.793396,2547.366699,-666.504883,802.054077,-1942.271729,,,,,,
238,1.983333,960.575195,-73.677704,5791.176270,903.409424,343.250000,2620.484619,-684.953064,760.030212,-1929.156860,,,,705.183289,323.989746,2560.147461,-671.913147,767.105957,-1909.457642,,,,,,
239,1.991667,960.754456,-73.417175,5791.509277,911.178467,341.009277,2618.838135,-685.599243,726.378418,-1894.200317,,,,711.586426,309.240234,2571.786377,-672.221008,734.946899,-1878.266113,,,,,,
240,2.000000,960.721130,-73.440445,5791.369629,917.102295,337.993256,2616.213379,-688.418823,692.984131,-1861.966064,,,,715.792847,292.437927,2583.588135,-678.095581,699.931030,-1845.365356,,,,,,
241,2.008333,960.773987,-73.407791,5791.504395,923.734253,335.102997,2612.732422,-693.479187,662.831238,-1834.807007,,,,735.258667,269.973114,2601.564697,-679.179138,665.720032,-1816.796021,,,,,,
242,2.016667,960.720398,-73.451927,5791.369629,928.983398,332.703217,2608.607422,-697.999634,630.518616,-1803.437500,,,,744.430908,254.496216,2612.307617,-678.660950,635.976624,-1790.761719,,,,,,
243,2.025000,960.562378,-73.676544,5791.167969,933.628662,329.289490,2605.734863,-703.321472,598.546753,-1773.924316,,,,754.374207,237.572830,2620.594482,-681.848999,603.404846,-1762.045532,,,,,,
244,2.033333,960.761353,-73.441788,5791.496094,934.791443,327.693268,2601.496094,-708.973328,566.287354,-1743.503662,,,,758.407654,224.882462,2629.501953,-684.822021,569.899536,-1734.460571,,,,,,
245,2.041667,960.741272,-73.485413,5791.374023,936.725952,324.743317,2596.502930,-715.154968,533.823914,-1713.091431,,,,763.406128,221.231567,2633.796143,-692.825195,531.808472,-1702.461548,,,,,,
246,2.050000,960.578613,-73.674026,5791.147949,939.515869,320.518494,2592.919189,-721.891113,501.430817,-1682.493164,,,,764.595215,222.137253,2632.281494,-703.660339,491.907166,-1671.226562,,,,,,
247,2.058333,960.549683,-73.667252,5791.013184,942.762817,315.960571,2590.192627,-728.928284,469.093781,-1651.160522,,,,764.440796,223.148788,2628.623047,-713.141968,456.407867,-1640.339355,,,,,,
248,2.066667,960.756409,-73.420197,5791.510254,946.510132,310.167358,2587.745605,-736.350342,437.052734,-1620.063721,,,,764.087280,224.105270,2623.233398,-716.087708,428.484741,-1610.918457,,,,,,
249,2.075000,960.788635,-73.401711,5791.541016,949.178467,302.796844,2586.618408,-744.349854,405.192017,-1585.980225,,,,764.632629,224.450531,2617.245605,-727.437317,390.360382,-1585.025513,,,,,,
250,2.083333,960.702271,-73.455795,5791.343750,952.257385,295.618256,2585.704590,-751.325439,374.054657,-1555.586426,,,,765.726013,222.878113,2611.075195,-734.927307,352.081512,-1555.524292,,,,,,
251,2.091667,960.565369,-73.650940,5791.128418,955.523743,288.583374,2584.728271,-758.750305,341.111664,-1525.845703,,,,766.792786,219.881027,2605.123535,-745.574829,316.569244,-1526.784302,,,,,,
252,2.100000,960.558838,-73.655739,5791.006836,958.712341,281.337189,2583.126709,-765.502136,307.297241,-1494.175415,,,,768.204163,215.273621,2599.442383,-758.333801,284.177765,-1496.927002,,,,,,
253,2.108333,960.537292,-73.683968,5790.990234,963.039062,273.884583,2580.905518,-773.157776,276.773438,-1462.023315,,,,769.337463,210.023254,2593.194824,-772.001892,252.913803,-1469.709839,,,,,,
254,2.116667,960.768799,-73.413422,5791.488281,963.926453,264.328979,2578.957275,-782.738586,248.647003,-1431.025635,,,,765.488953,209.090134,2587.189697,-782.810181,219.497223,-1437.595093,,,,,,
255,2.125000,960.741516,-73.451248,5791.404297,966.092285,254.539993,2577.239502,-784.957031,212.970200,-1397.079834,,,,763.703674,208.080597,2579.699707,-793.061584,189.575821,-1408.704346,,,,,,
256,2.133333,960.558044,-73.692719,5791.205566,967.956604,244.176178,2577.201904,-793.017212,181.168579,-1364.437866,,,,764.957458,205.901047,2571.408691,-801.173462,157.197403,-1377.936279,,,,,,
257,2.141667,960.757385,-73.423813,5791.491699,971.025696,234.590393,2576.820068,-796.113647,149.299606,-1331.286133,,,,767.170410,204.316483,2564.354736,-807.923523,120.253822,-1340.790405,,,,,,
258,2.150000,960.765564,-73.387917,5791.503906,974.422791,225.191513,2576.344971,-797.188965,120.759613,-1300.453369,,,,770.089539,202.341614,2559.332275,-814.417358,88.396049,-1303.917969,,,,,,
259,2.158333,960.744080,-73.396461,5791.490723,977.386414,215.246796,2575.961182,-804.192200,87.031982,-1266.028564,,,,773.844116,198.706573,2555.738770,-820.226074,60.523224,-1272.776001,,,,,,
260,2.166667,960.758240,-73.407166,5791.482910,980.295166,204.754822,2575.364746,-816.423096,49.659760,-1221.055664,,,,777.218506,193.908188,2553.400879,-835.287292,24.496920,-1229.621826,,,,,,
261,2.175000,960.770325,-73.429024,5791.483398,983.064087,193.289139,2575.246582,-821.843445,14.302881,-1183.940918,,,,779.630676,188.864197,2551.617188,-842.373657,-6.202013,-1195.696533,,,,,,
262,2.183333,960.771606,-73.414047,5791.481445,985.605225,181.437271,2575.013184,-824.535156,-18.109030,-1151.955811,,,,781.856140,183.956528,2549.331787,-848.114136,-36.665607,-1161.896484,,,,,,
263,2.191667,960.763672,-73.413536,5791.480957,988.141296,169.272629,2574.707520,-827.894531,-54.449955,-1115.018433,,,,784.678528,178.614212,2545.895020,-853.609436,-60.442722,-1139.291138,,,,,,
264,2.200000,960.780090,-73.413460,5791.493652,990.886536,156.921295,2574.101562,-829.374756,-87.759544,-1084.134399,,,,788.242188,172.941711,2541.753418,-857.084839,-92.175682,-1102.884277,,,,,,
265,2.208333,960.760864,-73.412704,5791.486816,993.516724,144.241501,2573.309326,-829.503601,-121.619286,-1055.293823,,,,792.616821,167.098434,2537.099121,-858.373169,-123.617722,-1068.400879,,,,,,
266,2.216667,960.786377,-73.396362,5791.481934,996.111633,131.195572,2572.304199,-827.510925,-157.300232,-1027.445801,,,,797.415955,161.114807,2533.113525,-859.273071,-156.212372,-1033.415894,,,,,,
267,2.225000,960.798096,-73.386116,5791.491211,998.731567,117.427551,2571.516113,-829.940186,-193.917175,-994.438354,,,,802.117065,154.438889,2530.099365,-861.887756,-187.443192,-1000.373962,,,,,,
268,2.233333,960.785645,-73.383476,5791.500000,1001.446838,103.772995,2570.553223,-828.056274,-230.468994,-966.203796,,,,806.395264,147.175095,2528.023193,-862.191223,-219.926804,-967.482361,,,,,,
269,2.241667,960.704773,-73.465073,5791.344238,1004.374756,89.560989,2569.906738,-827.779724,-267.491180,-939.166016,,,,810.835632,138.900299,2526.836914,-864.640869,-250.488068,-936.510376,,,,,,
270,2.250000,960.061035,-74.146149,5791.346680,1007.549988,75.010460,2569.729492,-827.668396,-304.546204,-908.925537,,,,815.553040,129.878922,2526.505371,-868.990051,-279.625702,-908.085876,,,,,,
271,2.258333,960.780151,-73.408318,5791.507812,1011.281982,60.532955,2569.058594,-827.077637,-343.421143,-879.688538,,,,820.939636,120.441757,2526.473633,,,,,,,,,
272,2.266667,960.776794,-73.439957,5791.396973,1014.765137,45.411938,2568.643799,-825.570068,-376.600311,-859.923157,,,,826.444519,110.896713,2525.375977,,,,,,,,,
273,2.275000,960.583740,-73.661652,5791.178711,1018.020508,29.944128,2567.934326,-824.065857,-399.591400,-849.829041,,,,832.370300,100.972313,2523.854980,,,,,,,,,
274,2.283333,960.769409,-73.423225,5791.515625,1021.536011,13.961429,2566.989990,-822.259827,-408.985199,-836.763428,,,,838.594299,90.662750,2522.361816,,,,,,,,,
275,2.291667,960.723877,-73.441574,5791.386230,1025.184570,-2.532174,2565.812988,-821.217590,-415.477905,-825.870361,,,,845.252380,79.635506,2521.074463,,,,,,,,,
276,2.300000,960.753052,-73.416107,5791.495117,1021.573914,-26.943851,2567.633789,-821.713867,-421.085144,-812.650024,,,,851.655457,68.050964,2520.485840,,,,,,,,,
277,2.308333,960.689514,-73.470932,5791.348633,1026.401367,-42.971165,2566.361816,-822.159729,-426.122925,-800.772339,,,,858.011047,55.555496,2520.410645,,,,-837.379272,-408.829590,-768.148376,,,
278,2.316667,960.558960,-73.665962,5791.155762,1029.034546,-60.788445,2566.463135,-831.523987,-430.696747,-790.690430,,,,864.470154,42.622993,2521.031250,,,,-833.704529,-410.692169,-755.461365,,,
279,2.325000,960.056763,-74.150536,5791.256348,1036.404663,-71.964897,2570.776611,,,,,,,871.177429,29.065098,2521.968018,,,,-834.239868,-414.764740,-740.071106,,,
280,2.333333,960.692627,-73.478241,5791.344238,1037.853882,-87.356735,2571.391357,,,,,,,878.027710,15.166437,2522.636230,,,,-834.824707,-419.563568,-723.295532,,,
281,2.341667,960.784119,-73.422356,5791.526855,,,,,,,,,,885.664001,1.089276,2523.025635,,,,-834.783813,-422.653198,-708.114014,,,
282,2.350000,960.511597,-73.686279,5791.481934,,,,,,,,,,893.693481,-13.908810,2523.223877,,,,-836.789856,-424.859314,-692.980530,,,
283,2.358333,960.076965,-74.160782,5791.355469,,,,,,,,,,901.980042,-29.075558,2523.259766,,,,-837.105896,-428.475372,-678.598206,,,
284,2.366667,960.775574,-73.398659,5791.509277,,,,,,,,,,907.334290,-44.471329,2521.140137,,,,-840.173645,-428.275421,-665.100830,,,
285,2.375000,960.746338,-73.426544,5791.389648,,,,,,,,,,908.791870,-57.253284,2517.482178,,,,-842.295715,-428.675507,-652.389954,,,
286,2.383333,960.750061,-73.409241,5791.506836,,,,,,,,,,906.158081,-64.671471,2511.845947,,,,-842.865356,-431.653656,-639.407593,,,
287,2.391667,960.687805,-73.465523,5791.339844,,,,,,,,,,897.689941,-80.744370,2507.629639,,,,-844.021790,-432.076935,-628.154541,,,
288,2.400000,960.770935,-73.417229,5791.498535,,,,,,,,,,887.140259,-104.074265,2511.295654,,,,-846.086060,-432.227844,-618.944275,,,
289,2.408333,960.789551,-73.394447,5791.502441,,,,,,,,,,882.058167,-123.043068,2514.376465,,,,-847.916138,-429.732788,-615.074829,,,
290,2.416667,960.782227,-73.403297,5791.497070,,,,,,,,,,883.731812,-136.703735,2514.952393,,,,-847.608765,-429.474915,-609.460571,,,
291,2.425000,960.789673,-73.405106,5791.494629,,,,,,,,,,887.765137,-148.251114,2518.363281,,,,-847.515503,-428.869995,-604.135803,,,
292,2.433333,960.796021,-73.389633,5791.478027,,,,,,,,,,889.116028,-165.673218,2519.135254,,,,-847.951721,-430.121063,-598.404114,,,
293,2.441667,960.707275,-73.477730,5791.330078,,,,,,,,,,889.849670,-178.407639,2518.917236,,,,-850.028015,-428.417877,-593.923645,,,
294,2.450000,960.578125,-73.676041,5791.142090,,,,,,,,,,891.417542,-193.604782,2518.958008,,,,-852.593994,-423.551514,-590.321289,,,
295,2.458333,960.760498,-73.402588,5791.489746,,,,,,,,,,899.224487,-214.539810,2523.008301,,,,-852.260437,-425.262787,-585.408569,,,
296,2.466667,960.769165,-73.389061,5791.512695,,,,,,,,,,904.202454,-234.179535,2533.627930,,,,-851.919312,-426.811218,-581.028809,,,
297,2.475000,960.685852,-73.462692,5791.321777,,,,,,,,,,902.790100,-240.238922,2539.852539,,,,-852.938599,-425.943146,-577.445312,,,
298,2.483333,960.768677,-73.402077,5791.487305,,,,,,,,,,903.472534,-237.784073,2535.334229,,,,-852.766846,-425.424866,-574.891052,,,
299,2.491667,960.703613,-73.460663,5791.361328,,,,,,,,,,898.987915,-231.383499,2530.493896,,,,-852.806946,-425.575348,-572.287048,,,
300,2.500000,960.592041,-73.660637,5791.168945,,,,,,,,,,908.689758,-235.078659,2524.304199,,,,-855.497070,-424.686340,-571.869873,,,
301,2.508333,960.565857,-73.689323,5791.038086,,,,,,,,,,911.000610,-234.448166,2522.221924,,,,-850.475647,-430.362488,-566.575745,,,
302,2.516667,960.792969,-73.414337,5791.492676,,,,,,,,,,911.979065,-236.913788,2521.991455,,,,-845.292053,-435.655609,-562.496887,,,
303,2.525000,960.793823,-73.398293,5791.507324,,,,,,,,,,911.061584,-237.073914,2523.225830,,,,-852.725952,-427.079407,-566.064880,,,
304,2.533333,960.700989,-73.445541,5791.334961,,,,,,,,,,910.863098,-237.041504,2522.595215,,,,-854.701355,-425.639465,-567.138611,,,
305,2.541667,960.770203,-73.394882,5791.489258,,,,,,,,,,910.972229,-236.556305,2521.845459,,,,-855.884399,-424.649536,-567.305603,,,
