Format Version,1.24,Take Name,Take 2025-10-06 09.40.48 AM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2025-10-06 09.40.49.283 AM,Capture Start Frame,99419,Total Frames in Take,532,Total Exported Frames,532,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Local

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
244,2.033333,1729.437256,560.084900,-6527.863281,980.145020,-83.848099,5812.301270,2515.260254,-463.433777,-5905.799316,-609.341187,593.110229,-5389.868164,27.403221,588.039490,-6106.446777,2479.098389,-461.884674,-5910.075684,-596.733826,564.898376,-5407.908691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-594.129883,-515.304260,-2253.008545,-877.591980,-519.383362,-2034.159912,,,,,,
245,2.041667,1730.004639,560.143616,-6527.625977,980.121704,-83.848976,5812.299805,2515.265137,-463.430420,-5905.780762,-613.766052,592.139160,-5392.279297,25.379379,586.796143,-6107.353027,2479.110352,-461.896484,-5910.056152,-601.086670,564.392212,-5410.100098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-594.095154,-515.221924,-2253.032471,-878.528320,-518.707642,-2033.492554,,,,,,
246,2.050000,1730.238037,559.968445,-6527.535645,980.089783,-83.857841,5812.283691,2515.299072,-463.472137,-5905.836426,-618.376404,591.435791,-5394.556152,21.645132,585.621338,-6108.327148,2479.074707,-461.797363,-5910.022949,-605.936279,563.505737,-5412.115234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-594.092834,-515.231995,-2253.006104,-879.500854,-518.376648,-2033.036743,,,,,,
247,2.058333,1730.524902,559.945923,-6527.418457,980.134644,-83.840401,5812.248535,2515.283447,-463.452148,-5905.784180,-622.902283,590.705139,-5396.805176,20.795160,585.501404,-6108.522949,2479.184326,-461.775146,-5910.099609,-610.116638,562.134277,-5414.015625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-594.111145,-515.224915,-2253.020752,-880.507141,-518.326294,-2032.566040,,,,,,
248,2.066667,1730.582764,559.621033,-6527.506836,980.125366,-83.823944,5812.263184,2515.122070,-463.420898,-5905.422852,-627.491821,590.211853,-5398.853516,20.108068,585.417725,-6109.049805,2479.175049,-461.747986,-5910.095215,-614.092102,560.038696,-5416.190430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-594.103271,-515.249329,-2253.050049,-881.655396,-518.308960,-2032.095947,,,,,,
249,2.075000,1730.830811,559.468567,-6527.433105,980.138550,-83.817818,5812.277832,2515.138184,-463.414917,-5905.721191,-631.662842,589.352417,-5401.252441,25.868027,589.473206,-6108.283691,2479.127441,-461.821930,-5910.055664,-616.857544,560.198120,-5420.655273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-594.117676,-515.279114,-2253.044434,-882.774048,-518.571777,-2031.436157,,,,,,
250,2.083333,1731.076172,559.339294,-6527.364258,980.140808,-83.840508,5812.318848,2515.023438,-463.384277,-5905.408691,-636.051575,588.813171,-5403.326660,30.848305,593.558594,-6108.273926,2479.029785,-461.861206,-5910.018066,-620.723938,559.226013,-5423.097168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-594.089722,-515.257507,-2253.037598,-883.772949,-518.713684,-2030.928589,,,,,,
251,2.091667,1731.315063,559.254456,-6527.337402,980.119507,-83.866280,5812.318359,2515.020020,-463.371490,-5905.405762,-640.224670,588.030090,-5405.457520,24.156496,589.319153,-6109.487305,2479.116943,-461.839111,-5910.067383,-624.811707,557.065063,-5423.515137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-594.078674,-515.268066,-2253.008789,-884.591248,-518.840149,-2030.250732,,,,,,
252,2.100000,1731.568359,559.219849,-6527.320801,980.129944,-83.850128,5812.308105,2515.074951,-463.376129,-5905.412598,-644.734314,587.655884,-5407.381348,22.701700,589.175964,-6110.012695,2479.102783,-461.738251,-5910.036133,-629.000244,556.590149,-5425.162109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-594.106506,-515.259521,-2253.001709,-885.466797,-518.819702,-2029.601562,,,,,,
253,2.108333,1731.802002,559.202271,-6527.329102,980.119385,-83.838776,5812.305664,2515.279297,-463.405121,-5905.772949,-648.702209,587.230774,-5409.329102,16.217838,584.874695,-6112.197754,2479.111572,-461.803131,-5910.055664,-633.312988,556.010010,-5426.507324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-594.083801,-515.242371,-2253.053223,-886.190735,-519.330566,-2028.873657,,,,,,
254,2.116667,1732.120361,559.281555,-6527.334961,980.160706,-83.832405,5812.291016,2515.240723,-463.426910,-5905.499512,-652.590271,586.631104,-5411.129395,21.555027,589.012207,-6111.752441,2479.145020,-461.835327,-5910.074707,-636.841187,557.361633,-5430.068848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-594.085144,-515.232727,-2253.074219,-887.321472,-519.342834,-2028.546631,,,,,,
255,2.125000,1733.162598,559.840454,-6527.210938,980.188477,-83.847244,5812.291992,2515.039062,-463.404938,-5905.379395,-656.578735,586.050537,-5413.065918,21.079948,589.023621,-6112.258301,2479.111572,-461.867828,-5910.064453,-640.523682,555.135010,-5430.761719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-594.103088,-515.255005,-2253.049316,-888.290100,-519.112671,-2028.292358,,,,,,
256,2.133333,1733.799561,560.099243,-6527.280273,980.162476,-83.865196,5812.301270,2515.001709,-463.374634,-5905.329102,-660.163513,585.570374,-5414.845215,17.605356,586.890625,-6113.646973,2479.114990,-461.832306,-5910.085449,-644.278442,555.990906,-5433.736328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-594.072449,-515.266174,-2253.032959,-889.248962,-518.860657,-2028.106934,,,,,,
257,2.141667,1734.261719,560.258972,-6527.267578,980.132080,-83.876549,5812.308594,2515.039795,-463.377014,-5905.389648,-664.064087,585.521057,-5416.321777,18.098694,587.525818,-6113.902832,2479.151367,-461.854492,-5910.053223,-647.707642,556.248779,-5435.420410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-594.105835,-515.249756,-2252.991943,-890.301453,-518.972900,-2027.818481,,,,,,
258,2.150000,1734.922363,560.628845,-6527.394531,980.134888,-83.870857,5812.289551,2515.118652,-463.415619,-5905.379883,-667.597595,585.242798,-5417.925781,18.701317,588.265747,-6114.595703,2479.178467,-461.871124,-5910.092773,-651.348816,554.062561,-5435.103516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-594.105347,-515.216919,-2253.003662,-891.065063,-519.181702,-2027.435547,,,,,,
259,2.158333,1735.305908,560.658997,-6527.422363,980.144775,-83.839340,5812.272461,2515.096191,-463.379028,-5905.370605,-671.454895,585.232239,-5419.202637,13.539651,584.957153,-6116.343750,2479.118164,-461.765869,-5910.054199,-654.809204,553.950928,-5436.416016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-594.136475,-515.238708,-2253.026367,-891.750183,-519.438721,-2026.961304,,,,,,
260,2.166667,1735.404053,560.502197,-6527.574219,980.171814,-83.851997,5812.277344,2515.216553,-463.473633,-5905.734375,-674.869873,585.049744,-5420.596680,16.052580,587.132202,-6116.229492,2479.053467,-461.746582,-5910.046387,-658.362671,553.728699,-5437.465820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-594.105530,-515.247559,-2253.040771,-892.569763,-519.506470,-2026.615845,,,,,,
261,2.175000,1736.129761,560.630676,-6527.622070,980.180481,-83.859200,5812.290039,2515.084717,-463.425964,-5905.399414,-678.467163,585.133179,-5421.689941,16.959459,588.263611,-6116.582031,2479.212402,-461.841522,-5910.106934,-661.415833,555.607239,-5440.681641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-594.064270,-515.235352,-2253.061768,-893.482910,-519.534851,-2026.323608,,,,,,
262,2.183333,1736.664551,560.570740,-6527.603027,980.136536,-83.886497,5812.307129,2515.037109,-463.447601,-5905.375977,-681.864685,584.988281,-5422.796387,13.678100,586.418152,-6118.116211,2479.137939,-461.802856,-5910.074219,-664.809509,553.894531,-5439.937500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-594.087158,-515.240234,-2253.036865,-894.401672,-519.585510,-2026.168579,,,,,,
263,2.191667,1737.630981,561.138245,-6527.396484,980.123169,-83.849815,5812.310059,2515.038086,-463.392456,-5905.343750,-685.486328,585.361267,-5423.592285,13.640297,586.578613,-6118.478027,2479.068604,-461.750702,-5910.048340,-667.997131,555.824341,-5442.566895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-594.108154,-515.250732,-2253.006104,-894.997620,-519.665405,-2026.003418,,,,,,
264,2.200000,1738.134888,561.330994,-6527.376465,980.133423,-83.850655,5812.276367,2515.246338,-463.485840,-5905.804688,-688.848633,585.516785,-5424.453613,13.302063,586.634216,-6118.991211,2479.193848,-461.808136,-5910.083496,-671.367676,554.187195,-5441.313477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-594.119141,-515.249878,-2253.008789,-895.833130,-519.449646,-2025.900146,,,,,,
265,2.208333,1739.090210,562.010864,-6527.527832,980.161499,-83.835274,5812.264160,2515.132568,-463.423767,-5905.376953,-692.320068,585.870544,-5424.978516,9.841094,584.244812,-6120.569336,2479.160400,-461.711517,-5910.090332,-674.443359,554.570435,-5441.593750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-594.117310,-515.257263,-2253.010254,-897.129700,-519.242493,-2025.667480,,,,,,
266,2.216667,1739.530396,561.933777,-6527.492676,980.155029,-83.841438,5812.283203,2515.053955,-463.370667,-5905.351074,-695.310242,586.049927,-5425.440918,12.042810,586.135803,-6120.644531,2479.169922,-461.721558,-5910.106445,-677.343018,553.627747,-5441.525391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-594.100220,-515.270447,-2253.014648,-898.415833,-519.218323,-2025.395874,,,,,,
267,2.225000,1740.037964,561.991211,-6527.506348,980.133545,-83.859810,5812.305664,2515.037842,-463.381348,-5905.386230,-698.560181,586.059509,-5425.748047,13.356341,587.330505,-6120.671875,2479.115479,-461.713867,-5910.041992,-680.107666,553.848938,-5442.312500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-594.088745,-515.251526,-2253.034424,-899.503052,-519.284119,-2025.174805,,,,,,
268,2.233333,1740.958740,562.383484,-6527.595215,980.116394,-83.837379,5812.307617,2515.142578,-463.415253,-5905.385254,-701.205322,586.024048,-5425.749023,9.876531,585.152893,-6122.108887,2479.189453,-461.780823,-5910.105957,-682.728943,553.461182,-5441.743652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-594.094971,-515.249878,-2252.997314,-900.516479,-519.309204,-2024.909058,,,,,,
269,2.241667,1741.623535,562.484924,-6527.576172,980.125000,-83.836479,5812.309082,2515.156250,-463.389282,-5905.368164,-703.910950,585.817322,-5425.535645,10.196855,585.537476,-6122.730957,2479.086426,-461.763123,-5910.081543,-685.150940,553.178894,-5441.621094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-594.106567,-515.238281,-2252.987305,-901.429749,-519.422729,-2024.462280,,,,,,
270,2.250000,1742.637695,563.098083,-6527.374023,980.141541,-83.818352,5812.285645,2515.104004,-463.424530,-5905.357422,-706.396484,585.881714,-5425.005859,9.562913,585.426941,-6123.272461,2479.104004,-461.797546,-5910.046387,-687.069946,553.000610,-5441.861816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-594.137207,-515.259399,-2252.997803,-902.168396,-519.549255,-2024.232666,,,,,,
271,2.258333,1743.482666,563.424988,-6527.361328,980.151001,-83.839287,5812.303711,2515.044189,-463.431396,-5905.371094,-708.406616,585.476135,-5424.544922,8.455573,584.874023,-6124.216797,2479.159180,-461.851624,-5910.079590,-688.731018,552.770386,-5441.811035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-594.132385,-515.239014,-2253.004395,-903.475220,-519.547119,-2023.932495,,,,,,
272,2.266667,1743.706177,563.225830,-6527.468262,980.160400,-83.877815,5812.313965,2514.997803,-463.393677,-5905.320801,-710.346375,585.161804,-5423.839355,7.783388,584.919495,-6124.810059,2479.128174,-461.787567,-5910.095703,-690.540771,552.024780,-5440.734863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-594.087402,-515.236206,-2253.006836,-904.794250,-519.509705,-2023.831421,,,,,,
273,2.275000,1744.258179,563.455811,-6527.446289,980.170837,-83.872215,5812.318848,2514.980225,-463.377533,-5905.304688,-712.043030,584.600708,-5423.184082,8.089828,585.338318,-6125.277832,2479.198486,-461.671082,-5910.094727,-691.932617,552.424255,-5440.452148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-594.061646,-515.236511,-2253.049072,-905.952271,-519.567383,-2023.674683,,,,,,
274,2.283333,1745.337036,564.148438,-6527.574707,980.196045,-83.881218,5812.322754,2515.007812,-463.383606,-5905.321289,-713.615479,584.129272,-5422.507324,6.794667,584.692383,-6125.993652,2479.202148,-461.630524,-5910.070801,-693.479919,552.073059,-5438.675293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-594.108154,-515.257263,-2253.037109,-906.875061,-519.654419,-2023.231689,,,,,,
275,2.291667,1746.363281,564.739380,-6527.373047,980.171997,-83.868073,5812.319824,2515.002197,-463.406433,-5905.304688,-715.297485,584.106506,-5421.633301,6.153359,584.324585,-6126.492188,2479.207275,-461.675507,-5910.115723,-694.532593,552.786743,-5438.386719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-594.140564,-515.278992,-2253.027100,-907.580261,-519.719421,-2022.758667,,,,,,
276,2.300000,1747.278564,564.991455,-6527.367676,980.168823,-83.851776,5812.301758,2514.980713,-463.381348,-5905.275391,-716.563110,584.350891,-5420.607422,5.820592,584.251831,-6127.089844,2479.281006,-461.759308,-5910.154297,-696.019714,553.076660,-5437.673828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-594.124512,-515.249512,-2252.987305,-908.641907,-519.828735,-2022.353394,,,,,,
277,2.308333,1747.977173,565.101135,-6527.344727,980.152039,-83.858131,5812.318359,2515.111084,-463.366364,-5905.353516,-717.709167,584.577332,-5419.934082,5.984138,584.489929,-6127.275391,2479.197021,-461.808594,-5910.125488,-697.350952,553.939026,-5436.095703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-594.093933,-515.255920,-2252.972412,-909.714111,-519.896118,-2022.140747,,,,,,
278,2.316667,1748.553711,565.203247,-6527.334473,980.139282,-83.881355,5812.315918,2515.048340,-463.380157,-5905.309570,-718.328247,584.421997,-5419.252441,4.932019,583.987183,-6127.949219,2479.199219,-461.748901,-5910.084961,-698.497864,554.518677,-5434.608398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-594.079163,-515.257385,-2253.007080,-910.740723,-519.967468,-2021.990479,,,,,,
279,2.325000,1749.047729,565.313904,-6527.335938,980.165100,-83.857712,5812.329590,2514.993408,-463.400482,-5905.303711,-719.340576,584.759766,-5418.387207,4.533002,583.779419,-6128.286621,2479.194580,-461.656555,-5910.066406,-699.507751,555.118835,-5433.046387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-594.081543,-515.248962,-2253.064941,-911.835571,-520.020691,-2021.733765,,,,,,
280,2.333333,1749.592773,565.566467,-6527.333496,980.181763,-83.871483,5812.317383,2515.038086,-463.435913,-5905.319824,-719.807129,584.930664,-5417.354004,4.054477,583.489624,-6128.976562,2479.203369,-461.656860,-5910.077148,-700.762817,555.925171,-5430.745117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-594.088135,-515.290405,-2253.070801,-913.017456,-520.152710,-2021.362549,,,,,,
281,2.341667,1750.701416,566.278687,-6527.208984,980.179382,-83.855911,5812.312012,2515.096924,-463.410797,-5905.356445,-720.101196,584.977356,-5416.446777,3.768771,583.385559,-6129.447266,2479.191406,-461.704010,-5910.118652,-701.492249,559.725769,-5429.224609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-594.118896,-515.278381,-2253.071533,-914.273254,-520.514893,-2021.073120,,,,,,
282,2.350000,1751.574585,566.889893,-6527.231445,980.151611,-83.850525,5812.307129,2515.020020,-463.394165,-5905.291504,-720.859131,584.854187,-5415.725586,3.210622,583.189575,-6129.915039,2479.169922,-461.671326,-5910.070312,-701.773865,559.827759,-5428.406738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-594.128540,-515.246155,-2253.004639,-915.284668,-520.969238,-2020.832520,,,,,,
283,2.358333,1752.451660,567.335205,-6527.348145,980.128662,-83.858208,5812.304199,2514.961182,-463.401245,-5905.274902,-721.336914,585.034180,-5414.913086,1.026088,581.654419,-6130.499512,2479.241943,-461.691742,-5910.121094,-701.632324,560.290710,-5427.331543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-594.112183,-515.242798,-2252.982422,-916.081726,-521.246216,-2020.539551,,,,,,
284,2.366667,1752.690186,567.164307,-6527.537109,980.146851,-83.849983,5812.309082,2514.993652,-463.382599,-5905.271973,-721.299988,585.422607,-5414.076172,2.376935,582.868958,-6130.455078,2479.172363,-461.731171,-5910.106934,-701.606079,560.192993,-5426.249023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-594.115662,-515.217224,-2253.080566,-916.993896,-521.341431,-2020.237915,,,,,,
285,2.375000,1753.562012,567.322937,-6527.598633,980.191772,-83.871384,5812.310547,2515.027832,-463.416443,-5905.305176,-720.553467,586.087036,-5413.115234,1.996484,582.721130,-6130.752441,2479.152100,-461.774261,-5910.052246,-701.841614,560.165039,-5425.567871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-594.113892,-515.264038,-2253.100586,-917.925354,-521.259277,-2019.925537,,,,,,
286,2.383333,1754.260010,567.366455,-6527.629395,980.177979,-83.846886,5812.306641,2514.994385,-463.397827,-5905.290039,-719.659668,586.757812,-5412.262207,1.363333,582.395447,-6131.118652,2479.171631,-461.752502,-5910.100098,-702.127808,560.259705,-5424.702637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-594.091675,-515.273438,-2253.073975,-918.614258,-521.006042,-2019.621826,,,,,,
287,2.391667,1754.919556,567.479187,-6527.694824,980.176880,-83.873558,5812.309082,2514.964355,-463.417328,-5905.297852,-718.798950,587.407410,-5411.529297,1.172225,582.295959,-6131.724121,2479.215088,-461.703613,-5910.089355,-702.383118,560.345215,-5424.069336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-594.100220,-515.264160,-2253.049561,-919.210144,-520.542236,-2019.272339,,,,,,
288,2.400000,1756.329346,568.531921,-6527.783203,980.153625,-83.848297,5812.312500,2514.947266,-463.373596,-5905.264160,-718.357849,587.757751,-5410.777344,0.705681,582.101929,-6132.219727,2479.104492,-461.650391,-5910.070312,-701.892273,560.378723,-5423.181641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-594.101990,-515.242065,-2253.015869,-919.888977,-520.155762,-2018.879639,,,,,,
289,2.408333,1756.918091,568.750183,-6527.881836,980.127258,-83.837051,5812.301758,2514.992920,-463.353882,-5905.290039,-717.778931,588.449768,-5410.069824,0.309055,582.036987,-6132.375977,2479.116699,-461.695160,-5910.041016,-702.713867,559.831787,-5422.730469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-594.113464,-515.254089,-2253.020752,-920.831604,-520.089294,-2018.621216,,,,,,
290,2.416667,1757.770264,569.165222,-6528.008301,980.136597,-83.845909,5812.287598,2515.055176,-463.374481,-5905.321289,-717.565308,589.032104,-5409.324707,-0.233006,582.001953,-6132.435547,2479.139160,-461.726837,-5910.072266,-701.483093,560.175720,-5421.902344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-594.120361,-515.291077,-2253.039795,-921.809448,-520.068298,-2018.404297,,,,,,
291,2.425000,1758.313843,569.262085,-6528.125977,980.129822,-83.849892,5812.284180,2515.061035,-463.389801,-5905.341797,-717.306213,589.674744,-5408.602539,-0.925445,581.970886,-6133.013672,2479.228516,-461.835327,-5910.114258,-700.855774,560.331604,-5421.287598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-594.106384,-515.259399,-2253.056885,-922.614136,-520.218018,-2018.223267,,,,,,
292,2.433333,1758.497559,569.146973,-6528.416016,980.146851,-83.869278,5812.291016,2514.970459,-463.403931,-5905.270508,-717.288818,590.374390,-5408.145020,-1.261699,581.919434,-6133.313965,2479.217041,-461.785583,-5910.089355,-701.966919,563.275391,-5420.520508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-594.101135,-515.436279,-2253.103027,-923.309692,-520.294006,-2018.144165,,,,,,
293,2.441667,1759.448486,569.789307,-6528.723633,980.154846,-83.852638,5812.302246,2514.919678,-463.375061,-5905.257324,-716.989258,591.278748,-5407.591797,-1.844110,581.743896,-6133.597656,2479.202393,-461.750092,-5910.116211,-701.848999,564.050110,-5419.936523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-594.114258,-515.278870,-2253.126953,-924.042053,-520.380981,-2017.987305,,,,,,
294,2.450000,1760.000854,569.980103,-6528.894043,980.146606,-83.845566,5812.291016,2514.986572,-463.364288,-5905.272461,-716.952087,592.458374,-5407.165527,-2.286729,581.723145,-6133.970215,2479.267578,-461.771332,-5910.126953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-594.132751,-515.193542,-2253.120117,-924.877502,-520.375183,-2017.874512,,,,,,
295,2.458333,1760.735229,570.052124,-6529.094238,980.156067,-83.819687,5812.286133,2515.048340,-463.434570,-5905.310547,-716.034363,593.945068,-5406.211426,-2.824315,581.396545,-6134.656250,2479.268311,-461.769928,-5910.123535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-594.138184,-515.237122,-2253.058838,-925.755371,-520.347290,-2017.759766,,,,,,
296,2.466667,1761.315552,570.022156,-6529.266113,980.149536,-83.845520,5812.299805,2515.006836,-463.360901,-5905.255371,-714.742737,595.717957,-5405.100586,-3.121609,581.250854,-6135.083496,2479.242676,-461.774017,-5910.140137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-594.112122,-515.264954,-2253.036133,-926.558472,-520.448181,-2017.608398,,,,,,
297,2.475000,1762.336914,570.555359,-6529.598633,980.135315,-83.855865,5812.334473,2515.041016,-463.375885,-5905.289551,-714.244690,596.740540,-5404.632324,-3.698533,581.093201,-6135.440918,2479.238525,-461.766785,-5910.130371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-594.074890,-515.224792,-2253.054443,-927.248901,-520.576111,-2017.552368,,,,,,
298,2.483333,1762.923218,570.652649,-6529.789551,980.143311,-83.841988,5812.349609,2515.055908,-463.389038,-5905.347168,-713.848938,597.612305,-5404.106934,-4.121985,581.213013,-6135.912109,2479.245850,-461.716980,-5910.118164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-594.117065,-515.205505,-2253.065918,-927.920715,-520.771667,-2017.545898,,,,,,
299,2.491667,1763.095825,570.426819,-6530.125977,980.154053,-83.822807,5812.332031,2514.989990,-463.403564,-5905.315918,-713.440247,598.376038,-5403.625977,-4.710011,581.114502,-6136.323730,2479.285889,-461.706116,-5910.141602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-594.116882,-515.230286,-2253.055176,-928.680298,-520.907349,-2017.650879,,,,,,
