Format Version,1.24,Take Name,Take 2025-10-06 10.00.04 AM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2025-10-06 10.00.04.992 AM,Capture Start Frame,120979,Total Frames in Take,1252,Total Exported Frames,1252,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Local

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
619,5.158333,960.827454,-73.326492,5791.486328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-936.726440,-469.092804,-1232.323120,,,,,,,,,,-2262.797852,935.330750,-5210.721191,,,,,,,-2227.832520,876.944946,-5377.649902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620,5.166667,960.816956,-73.326019,5791.489746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-936.747498,-469.144104,-1232.266602,,,,,,,,,,-2252.349854,945.240845,-5220.946289,,,,,,,-2217.838867,881.546692,-5387.244141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621,5.175000,960.809265,-73.313637,5791.487305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-936.804077,-469.184326,-1232.240845,,,,,,,,,,-2241.202393,953.891968,-5230.867188,,,,,,,-2208.424316,884.420837,-5395.490234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
622,5.183333,960.830261,-73.289192,5791.480957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-936.737122,-469.119598,-1232.279175,,,,,,,,,,-2229.865479,961.861267,-5241.057617,,,,,,,-2201.490723,883.026733,-5401.200684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
623,5.191667,960.825317,-73.309113,5791.486328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-936.747070,-469.119904,-1232.234985,,,,,,,,,,-2218.685791,969.482178,-5251.723145,,,,,,,-2193.427002,883.323792,-5408.984863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624,5.200000,960.843506,-73.308304,5791.479004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-936.762329,-469.179657,-1232.253418,,,,,,,,,,-2207.588135,976.321655,-5262.489258,,,,,,,-2184.815674,884.746155,-5417.785645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
625,5.208333,960.832092,-73.325264,5791.484863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-936.734680,-469.133545,-1232.288696,,,,,,,,,,-2196.473877,982.098328,-5273.187012,,,,,,,-2177.808594,882.698975,-5424.128418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
626,5.216667,960.738464,-73.402863,5791.324219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-936.805054,-469.146118,-1232.240723,,,,,,,,,,-2185.398926,986.567200,-5284.091309,,,,,,,-2169.859863,882.658691,-5432.611816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
627,5.225000,960.799500,-73.331360,5791.475098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-936.797302,-469.160889,-1232.223267,,,,,,,,,,-2174.605957,990.460327,-5295.596191,,,,,,,-2162.609863,881.161194,-5440.653320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
628,5.233333,960.831360,-73.315262,5791.469238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-936.737427,-469.154205,-1232.265015,,,,,,,,,,-2163.989014,993.527710,-5307.339844,,,,,,,-2156.070068,877.657227,-5448.323730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
629,5.241667,960.847290,-73.316124,5791.465332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-936.731262,-469.161194,-1232.275635,,,,,,,,,,-2153.306396,995.221558,-5318.633789,,,,,,,-2149.892090,873.957825,-5455.952637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
630,5.250000,960.838623,-73.317505,5791.463867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-936.752808,-469.134460,-1232.267944,,,,,,,,,,-2143.207520,996.546509,-5330.635254,,,,,,,-2144.091553,869.748779,-5462.746094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
631,5.258333,960.829712,-73.315712,5791.490234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-936.778748,-469.102539,-1232.265259,,,,,,,,,,-2133.446533,997.045044,-5342.668457,,,,,,,-2139.606201,865.734131,-5469.852051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
632,5.266667,960.803345,-73.315331,5791.481934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-936.757263,-469.095001,-1232.264404,,,,,,,,,,-2124.194336,996.657715,-5354.804199,,,,,,,-2135.547119,860.601013,-5476.467285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
633,5.275000,960.826660,-73.288239,5791.479492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-936.808716,-469.197723,-1232.224854,,,,,,,,,,-2115.432129,995.412415,-5366.824707,,,,,,,-2132.095947,854.743713,-5482.625977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
634,5.283333,960.764648,-73.348686,5791.319336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-936.833313,-469.246460,-1232.201172,,,,,,,,,,-2107.283447,993.315979,-5378.656250,,,,,,,-2129.013916,848.546387,-5488.350098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
635,5.291667,960.830688,-73.317299,5791.473633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-936.800964,-469.221710,-1232.227417,,,,,,,,,,-2100.301514,991.994324,-5391.399414,,,,,,,-2126.485352,841.741394,-5493.470215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
636,5.300000,960.812500,-73.302307,5791.488281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-936.764709,-469.156921,-1232.266479,,,,,,,,,,-2094.046387,989.915710,-5403.883301,,,,,,,-2124.435547,834.517700,-5497.821289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
637,5.308333,960.802673,-73.302391,5791.484375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-936.914795,-469.213257,-1232.165527,,,,,,,,,,-2089.127441,987.639893,-5415.928711,,,,,,,-2123.119141,827.212830,-5501.561523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
638,5.316667,960.818176,-73.319962,5791.470703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-936.754272,-469.122833,-1232.275146,,,,,,,,,,-2084.889404,985.291931,-5426.099121,,,,,,,-2122.308594,819.071655,-5504.415039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
639,5.325000,960.834473,-73.297981,5791.468750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-936.772339,-469.180603,-1232.262939,,,,,,,,,,-2078.729004,983.703003,-5435.618652,,,,,,,-2122.341553,811.553650,-5506.617676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
640,5.333333,960.838745,-73.300583,5791.489746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-936.761780,-469.200012,-1232.232056,,,,,,,,,,-2075.114502,978.316650,-5445.524414,,,,,,,-2123.077148,803.847961,-5507.958008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641,5.341667,960.839600,-73.302666,5791.475586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-936.783081,-469.171539,-1232.269043,,,,,,,,,,-2072.559814,972.460754,-5454.837891,,,,,,,-2124.493652,796.376770,-5508.459961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642,5.350000,960.821045,-73.306694,5791.488281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-936.884460,-469.219269,-1232.168457,,,,,,,,,,-2076.023193,964.933105,-5463.761719,,,,,,,-2126.436523,789.157837,-5508.045410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643,5.358333,960.809082,-73.323860,5791.479492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-936.821228,-469.170227,-1232.218628,,,,,,,,,,-2077.416260,958.628174,-5471.167969,,,,,,,-2128.804443,782.192871,-5506.533691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644,5.366667,960.810730,-73.329132,5791.498535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-936.823914,-469.236420,-1232.141724,,,,,,,,,,-2077.235840,952.636841,-5477.520020,,,,,,,-2131.619629,775.901672,-5503.901367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
645,5.375000,960.823669,-73.318970,5791.501465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-936.710327,-469.136963,-1232.297119,,,,,,,,,,-2077.555176,946.580872,-5483.115723,,,,,,,-2134.753418,770.288574,-5499.935059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
646,5.383333,960.839905,-73.315224,5791.469727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-936.768005,-469.183563,-1232.249756,,,,,,,,,,-2077.906250,939.697449,-5487.652832,,,,,,,-2137.972900,765.633911,-5494.776367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
647,5.391667,960.825134,-73.333511,5791.478516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-936.747314,-469.118256,-1232.264282,,,,,,,,,,-2079.213867,935.495056,-5490.698730,,,,,,,-2141.252686,762.147644,-5488.333984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
648,5.400000,960.821350,-73.320778,5791.484863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-936.784424,-469.114929,-1232.304932,,,,,,,,,,-2081.903320,933.130615,-5490.878418,,,,,,,-2144.550781,760.183350,-5480.727539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
649,5.408333,960.823547,-73.308121,5791.480957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-936.743225,-469.114563,-1232.289673,,,,,,,,,,-2084.941162,932.316650,-5489.392578,,,,,,,-2147.730225,759.766052,-5471.770020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650,5.416667,960.827942,-73.313484,5791.479492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-936.779785,-469.140930,-1232.250244,,,,,,,,,,-2088.319092,933.662598,-5485.352051,,,,,,,-2151.144775,760.826782,-5461.384277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
651,5.425000,960.818726,-73.302322,5791.495117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-936.793762,-469.176331,-1232.223633,,,,,,,,,,-2087.055420,940.770508,-5476.384277,,,,,,,-2155.515869,763.124756,-5449.331055,-503.943512,-552.145142,-4647.958496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
652,5.433333,960.819885,-73.290955,5791.498535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-936.704102,-469.112762,-1232.320068,,,,,,,,,,-2089.099121,947.439575,-5467.176758,,,,,,,-2156.532227,769.554199,-5435.639648,-505.219452,-553.476379,-4648.893066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
653,5.441667,960.815308,-73.313904,5791.482422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-936.817688,-469.242767,-1232.210815,,,,,,,,,,-2092.809082,956.684082,-5455.297363,,,,,,,-2159.375488,781.715576,-5421.169434,-505.130005,-553.944824,-4648.873047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654,5.450000,960.812256,-73.306908,5791.478027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-936.838928,-469.236084,-1232.200684,,,,,,,,,,-2100.419678,973.911560,-5437.973145,,,,,,,-2160.435547,796.703125,-5403.535645,-505.211884,-553.944519,-4648.850586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
655,5.458333,960.837036,-73.317101,5791.479980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-936.768433,-469.124268,-1232.255615,,,,,,,,,,-2108.085938,997.961365,-5416.600098,,,,,,,-2164.603760,821.183716,-5385.826660,-505.662445,-553.746704,-4648.823242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656,5.466667,960.833191,-73.301926,5791.477539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-936.840210,-469.140991,-1232.233887,,,,,,,,,,-2119.987305,1031.296875,-5385.579590,,,,,,,-2165.801514,848.696899,-5364.168945,-506.050049,-553.737610,-4648.780762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
657,5.475000,960.837158,-73.298485,5791.470215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-936.855713,-469.150146,-1232.206787,,,,,,,,,,-2124.691162,1064.659546,-5348.491699,,,,,,,-2164.836426,880.407043,-5337.309082,-506.188080,-553.676208,-4648.805176,-524.654968,-531.805481,-4615.041992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
658,5.483333,960.825134,-73.297157,5791.474609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-936.747620,-469.142853,-1232.290405,,,,,,,,,,-2126.962646,1100.419556,-5302.688965,,,,,,,-2161.587891,914.726562,-5304.930664,-506.420837,-553.751526,-4648.803223,-524.024597,-532.857727,-4615.229980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
659,5.491667,960.845520,-73.294456,5791.473633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-936.684021,-469.149323,-1232.270996,,,,,,,,,,-2127.410400,1136.697388,-5245.741699,,,,,,,-2160.231445,956.238220,-5270.561035,-506.589783,-553.688599,-4648.730957,-523.973511,-533.169922,-4615.326172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
660,5.500000,960.835083,-73.299805,5791.472168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-936.747498,-469.252686,-1232.194580,,,,,,,,,,-2126.251953,1171.626587,-5181.526367,,,,,,,-2153.076660,993.706726,-5227.235352,-506.555267,-553.547607,-4648.633789,-524.228455,-533.128174,-4615.241211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
661,5.508333,960.844482,-73.306038,5791.488281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-936.765930,-469.198120,-1232.227783,,,,,,,,,,-2121.179443,1201.540894,-5120.391602,,,,,,,-2142.544434,1031.474976,-5179.160156,-506.827240,-553.584351,-4648.597168,-527.135742,-530.413391,-4613.758789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
662,5.516667,960.837585,-73.322243,5791.461426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-936.760315,-469.140900,-1232.277466,,,,,,,,,,-2117.839844,1238.015259,-5055.311035,,,,,,,-2134.593262,1070.013672,-5126.995605,-506.964996,-553.529419,-4648.575195,-527.275085,-530.407410,-4613.681641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663,5.525000,960.814087,-73.340332,5791.482910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-936.759949,-469.182129,-1232.230469,,,,,,,,,,-2109.808838,1271.911255,-4995.647461,,,,,,,-2129.126953,1109.027954,-5079.493652,-507.032349,-553.473083,-4648.550293,-527.380493,-530.429016,-4613.756348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664,5.533333,960.815735,-73.350487,5791.481445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-936.717102,-469.149780,-1232.317505,,,,,,,,,,-2104.336670,1299.767212,-4938.947754,,,,,,,,,,-507.178192,-553.472778,-4648.519531,-527.477905,-530.385803,-4613.784668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665,5.541667,960.808350,-73.332878,5791.481445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-936.718384,-469.192261,-1232.314453,,,,,,,,,,-2101.884033,1332.894165,-4882.273438,,,,,,,,,,-507.276123,-553.432312,-4648.488770,-527.561890,-530.384766,-4613.761230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666,5.550000,960.832520,-73.325630,5791.483398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-936.696106,-469.145477,-1232.304321,,,,,,,,,,-2099.107666,1368.735352,-4828.071289,,,,,,,,,,-507.255249,-553.324219,-4648.422852,-527.656616,-530.391296,-4613.666016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
