,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Unlabeled 3184,Unlabeled 3184,Unlabeled 3184,Unlabeled 3185,Unlabeled 3185,Unlabeled 3185,Unlabeled 3186,Unlabeled 3186,Unlabeled 3186,Unlabeled 3187,Unlabeled 3187,Unlabeled 3187,Unlabeled 3188,Unlabeled 3188,Unlabeled 3188,Unlabeled 3189,Unlabeled 3189,Unlabeled 3189,Unlabeled 3258,Unlabeled 3258,Unlabeled 3258,Unlabeled 3264,Unlabeled 3264,Unlabeled 3264,Unlabeled 3266,Unlabeled 3266,Unlabeled 3266,Unlabeled 3268,Unlabeled 3268,Unlabeled 3268,Unlabeled 3269,Unlabeled 3269,Unlabeled 3269,Unlabeled 3270,Unlabeled 3270,Unlabeled 3270
,ID,"6A7F5C26D7A29011F0","6A7F5C26D7A29011F0","6A7F5C26D7A29011F0","1F307F5C26D7A29011F0","1F307F5C26D7A29011F0","1F307F5C26D7A29011F0","1F357F5C26D7A29011F0","1F357F5C26D7A29011F0","1F357F5C26D7A29011F0","1F387F5C26D7A29011F0","1F387F5C26D7A29011F0","1F387F5C26D7A29011F0","1F3A7F5C26D7A29011F0","1F3A7F5C26D7A29011F0","1F3A7F5C26D7A29011F0","1F3B7F5C26D7A29011F0","1F3B7F5C26D7A29011F0","1F3B7F5C26D7A29011F0","1F877F5C26D7A29011F0","1F877F5C26D7A29011F0","1F877F5C26D7A29011F0","1F8D7F5C26D7A29011F0","1F8D7F5C26D7A29011F0","1F8D7F5C26D7A29011F0","1F8F7F5C26D7A29011F0","1F8F7F5C26D7A29011F0","1F8F7F5C26D7A29011F0","1F917F5C26D7A29011F0","1F917F5C26D7A29011F0","1F917F5C26D7A29011F0","1F927F5C26D7A29011F0","1F927F5C26D7A29011F0","1F927F5C26D7A29011F0","1F937F5C26D7A29011F0","1F937F5C26D7A29011F0","1F937F5C26D7A29011F0"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
524,4.366667,960.844360,-73.291168,5791.486328,,,,-1654.599731,931.233398,-800.164551,-1714.836914,885.140625,-638.254822,-839.687317,1068.225220,-5930.294922,-1288.413696,2446.032227,-2402.087891,,,,,,,,,,,,,,,,,,
525,4.375000,960.745972,-73.393623,5791.310547,,,,-1669.717285,914.454895,-752.517456,-1729.366089,869.660706,-591.402100,-848.074951,1070.733398,-5916.779297,-1275.453491,2455.211914,-2358.479248,,,,,,,,,,,,,,,,,,
526,4.383333,960.598938,-73.575447,5791.115723,,,,-1684.324341,898.207214,-706.045532,-1743.368530,854.690491,-544.484863,-856.312134,1076.226318,-5900.212402,-1262.334351,2463.738037,-2314.427734,,,,,,,,,,,,,,,,,,
527,4.391667,960.805481,-73.344841,5791.490723,,,,-1699.958984,883.030090,-659.023193,-1758.058716,839.474304,-497.433929,-864.272278,1086.072632,-5878.797852,-1249.478149,2471.586670,-2270.310059,,,,,,,,,,,,,,,,,,
528,4.400000,960.834473,-73.318977,5791.502441,,,,-1715.505615,867.360657,-611.877502,-1773.957764,824.763000,-449.600006,,,,-1236.360474,2479.081787,-2226.226318,,,,,,,,,,,,,,,,,,
529,4.408333,960.855408,-73.345329,5791.484863,,,,-1730.608032,851.802856,-565.350403,-1789.913452,809.246460,-402.347626,,,,-1223.426392,2486.292480,-2182.366699,,,,,,,,,,,,,,,,,,
530,4.416667,960.840942,-73.332672,5791.500000,,,,-1746.425903,837.365967,-518.429626,-1803.485718,796.026489,-356.341888,,,,-1210.471680,2492.941406,-2138.871094,,,,,,,,,,,,,,,,,,
531,4.425000,960.844299,-73.354439,5791.486816,,,,-1762.175537,822.244385,-472.495209,-1820.251099,782.131348,-308.934479,,,,-1197.276245,2498.827881,-2095.176758,,,,,,,,,,,,,,,,,,
532,4.433333,960.747070,-73.429512,5791.288574,,,,-1778.211670,809.346313,-427.124817,-1834.409302,768.732788,-262.479828,,,,-1184.138306,2504.218018,-2051.686035,,,,,,,,,,,,,,,,,,
533,4.441667,960.840454,-73.355240,5791.491211,,,,-1794.109009,793.674316,-378.985260,-1853.699585,752.098877,-214.658737,,,,-1170.977661,2509.241699,-2008.320312,,,,,,,,,,,,,,,,,,
534,4.450000,960.832642,-73.335091,5791.496094,,,,-1809.736328,780.984680,-334.248993,-1871.243530,738.514282,-168.625061,,,,-1159.042725,2514.205811,-1965.459717,,,,,,,,,,,,,,,,,,
535,4.458333,960.838867,-73.334877,5791.489258,,,,-1824.985718,765.945251,-287.209778,-1887.005615,726.309387,-127.266663,,,,-1145.940918,2518.824219,-1922.402222,,,,,,,,,,,,,,,,,,
536,4.466667,960.820251,-73.331329,5791.494629,,,,-1840.653564,752.570435,-240.963608,,,,,,,-1132.769287,2522.669434,-1879.285034,,,,,,,,,,,,,,,,,,
537,4.475000,960.800598,-73.309677,5791.482910,,,,-1855.818481,738.774048,-192.565216,,,,,,,-1119.720947,2525.854736,-1836.572754,,,,,,,,,,,,,,,,,,
538,4.483333,960.708069,-73.377106,5791.322754,,,,-1871.998291,726.210754,-148.353333,,,,,,,-1106.789429,2528.653320,-1794.178345,,,,,,,,,,,,,,,,,,
539,4.491667,960.584778,-73.566345,5791.119141,,,,-1888.370850,711.475342,-97.714943,,,,,,,-1093.705078,2531.106934,-1751.576904,,,,,,,,,,,,,,,,,,
540,4.500000,960.813660,-73.305168,5791.496094,,,,-1905.582031,694.935547,-39.567478,,,,,,,-1080.238892,2533.159668,-1709.240845,,,,,,,,,,,,,,,,,,
541,4.508333,960.782776,-73.352509,5791.379395,,,,-1920.978027,682.643494,6.408921,,,,,,,-1066.780640,2534.805420,-1666.762695,,,,,,,,,,,,,,,,,,
542,4.516667,960.793457,-73.353989,5791.487305,,,,-1936.546265,668.661621,54.417347,,,,,,,-1053.616089,2536.207520,-1624.698486,,,,,,,,,,,,,,,,,,
543,4.525000,960.804260,-73.343071,5791.490234,,,,-1951.738770,656.502869,100.379059,,,,,,,-1040.812744,2537.364990,-1583.367432,,,,,,,,,,,,,,,,,,
544,4.533333,960.794739,-73.360817,5791.485840,,,,-1963.819092,647.586426,142.859772,,,,,,,-1027.891113,2538.067139,-1541.534302,,,,,,,,,,,,,,,,,,
545,4.541667,960.607361,-73.608665,5791.191895,,,,-1979.274170,634.800537,192.216873,,,,,,,-1013.765686,2538.030029,-1499.491699,,,,,,,,,,,,,,,,,,
546,4.550000,960.834106,-73.337990,5791.484863,,,,-1994.839844,622.351807,237.760086,,,,,,,-1000.804199,2537.583008,-1458.158936,,,,,,,,,,,,,,,,,,
547,4.558333,960.843628,-73.350479,5791.493652,,,,-2010.508057,609.405212,286.665924,,,,,,,-987.925537,2536.821045,-1416.571777,,,,,,,,,,,,,,,,,,
548,4.566667,960.825623,-73.365242,5791.471191,,,,-2025.310547,598.651855,331.262512,,,,,,,-975.477417,2536.155762,-1375.714966,,,,,,,,,,,,,,,,,,
549,4.575000,960.605957,-73.620949,5791.197266,,,,-2038.106201,588.485596,374.614319,,,,,,,-962.158325,2534.316162,-1334.395264,,,,,,,,,,,,,,,,,,
550,4.583333,960.833313,-73.344795,5791.481445,,,,-2050.719971,579.384888,420.651917,,,,,,,-948.972351,2532.321777,-1293.034546,,,,,,,,,,,,,,,,,,
551,4.591667,960.840332,-73.337921,5791.491211,,,,-2065.041748,568.554199,465.029572,,,,,,,-935.909546,2530.364990,-1251.869141,,,,,,,,,,,,,,,,,,
552,4.600000,960.749390,-73.413925,5791.285645,,,,-2071.462646,561.972656,500.116394,,,,,,,-922.142212,2527.083496,-1211.423340,,,,,,,,,,,,,,,,,,
553,4.608333,960.588501,-73.604767,5791.084473,,,,-2085.191406,549.649902,545.561462,,,,,,,-908.614685,2524.474121,-1169.941162,,,,,,,,,,,,,,,,,,
554,4.616667,960.805481,-73.340340,5791.485840,,,,-2097.515137,540.849060,589.637451,,,,,,,-893.403870,2520.193848,-1130.204224,,,,,,,,,,,,,,,,,,
555,4.625000,960.805725,-73.324478,5791.496094,,,,-2113.853027,527.969727,641.474976,,,,,,,-879.357971,2515.626953,-1088.714844,,,,,,,,,,,,,,,,,,
556,4.633333,960.799927,-73.319519,5791.495117,,,,-2124.794189,518.864380,681.936646,,,,,,,-866.299500,2511.466553,-1048.321533,,,,,,,,,,,,,,,,,,
557,4.641667,960.734009,-73.394814,5791.322266,,,,-2136.460449,510.326385,725.638062,,,,,,,-853.909546,2506.977295,-1008.938904,,,,,,,,,,,,,,,,,,
558,4.650000,960.609131,-73.584106,5791.125488,,,,-2147.982666,499.683167,771.254211,,,,,,,-839.490601,2501.335449,-967.462830,,,,,,,,,,,,,,,,,,
559,4.658333,960.581848,-73.597878,5791.007812,,,,-2163.867920,488.231201,819.339661,,,,,,,-824.997620,2495.753662,-927.773132,,,,,,,,,,,,,,,,,,
560,4.666667,960.781067,-73.352913,5791.507324,,,,-2176.017090,479.310303,864.379822,,,,,,,-811.330322,2489.686523,-887.412048,,,,,,,,,,,,,,,,,,
561,4.675000,960.789062,-73.381340,5791.371094,,,,-2185.051270,469.872498,906.975708,,,,,,,-797.626770,2483.361084,-846.799866,,,,,,,,,,,,,,,,,,
562,4.683333,960.628967,-73.593948,5791.155762,,,,-2198.675293,459.455444,952.450195,,,,,,,-783.981812,2476.508789,-807.211121,,,,,,,,,,,,,,,,,,
563,4.691667,960.845703,-73.349297,5791.499512,,,,-2212.231934,449.782104,1000.162842,,,,,,,-769.691528,2469.343750,-767.202637,,,,,,,,,,,,,,,,,,
564,4.700000,960.794006,-73.372757,5791.349121,,,,-2222.787598,438.841797,1043.524780,,,,,,,-755.520325,2461.643555,-727.130249,,,,,,,,,,,,,,,,,,
565,4.708333,960.822449,-73.357826,5791.488770,,,,-2235.053223,429.682617,1089.844849,,,,,,,-741.631470,2453.699463,-687.158264,,,,,,,,,,,,,,,,,,
566,4.716667,960.828552,-73.348206,5791.478516,,,,-2246.233398,421.004395,1134.994507,,,,,,,-727.474365,2445.599365,-647.504089,,,,,,,,,,,,,,,,,,
567,4.725000,960.839600,-73.330269,5791.490234,,,,-2256.002441,410.515564,1177.824097,,,,,,,-713.440491,2436.654297,-608.462708,,,,,,,,,,,,,,,,,,
568,4.733333,960.820923,-73.343262,5791.483887,,,,-2269.426758,414.535095,1222.072876,,,,,,,-699.522949,2427.078857,-568.632629,,,,,,,,,,,,,,,,,,
569,4.741667,960.839905,-73.331741,5791.484863,,,,-2291.578369,397.648071,1271.528931,,,,,,,-685.655884,2417.187500,-529.302246,,,,,,,,,,,,,,,,,,
570,4.750000,960.812561,-73.354225,5791.499512,,,,-2300.964600,388.196533,1316.525757,,,,,,,-671.115295,2407.440918,-489.175293,,,,,,,,,,,,,,,,,,
571,4.758333,960.813538,-73.322250,5791.481934,,,,-2309.603516,381.529266,1358.957642,,,,,,,-658.097290,2396.680420,-450.998718,,,,,,,,,,,,,,,,,,
572,4.766667,960.727173,-73.378479,5791.297852,,,,-2317.364990,375.539185,1397.080078,,,,,,,-642.973145,2385.789795,-410.327423,,,,,,,,,,,,,,,,,,
573,4.775000,960.792603,-73.332825,5791.486816,,,,-2330.368164,361.557953,1450.165527,,,,,,,-629.422791,2374.626221,-372.232147,,,,,,,,,,,,,,,,,,
574,4.783333,960.813354,-73.339645,5791.491699,,,,-2328.421387,361.018616,1488.887451,,,,,,,-614.179871,2362.850342,-332.125305,,,,,,,,,,,,,,,,,,
575,4.791667,960.819153,-73.324562,5791.497559,,,,-2337.578369,352.012726,1534.134277,,,,,,,-600.883850,2351.489746,-293.773865,,,,,,,,,,,,,,,,,,
576,4.800000,960.839905,-73.336563,5791.509277,,,,-2344.319092,343.974487,1578.883179,,,,,,,-586.641968,2339.527588,-253.684906,,,,,,,,,,,,,,,,,,
577,4.808333,960.813904,-73.325073,5791.496094,,,,-2355.446289,333.759399,1622.802124,,,,,,,-571.241455,2325.965088,-214.996002,,,,,,,,,,,,,,,,,,
578,4.816667,960.815796,-73.352043,5791.483398,,,,-2369.576660,322.176117,1670.706665,,,,,,,-557.380981,2312.697510,-176.332092,-43.736439,2467.582520,-4232.841797,,,,,,,,,,,,,,,
579,4.825000,960.813843,-73.346039,5791.488770,,,,-2381.512695,311.466858,1715.321289,,,,,,,-542.822510,2299.555176,-136.492584,-28.755951,2472.220459,-4211.639160,,,,,,,,,,,,,,,
580,4.833333,960.766418,-73.384453,5791.299316,,,,-2377.434326,308.671417,1756.265503,,,,,,,-529.044312,2285.613037,-96.589134,-9.438666,2472.153076,-4187.726074,,,,,,,,,,,,,,,
581,4.841667,960.833862,-73.357147,5791.477051,,,,-2397.205322,293.747650,1804.324341,,,,,,,-515.413757,2273.492920,-56.399380,7.217370,2472.662354,-4161.875000,,,,,,,,,,,,,,,
582,4.850000,960.826111,-73.347321,5791.511719,,,,-2391.729736,291.851379,1844.696411,,,,,,,-501.071442,2259.554688,-17.136442,21.255919,2474.436279,-4135.889648,,,,,,,,,,,,,,,
583,4.858333,960.790649,-73.376144,5791.314941,,,,-2410.054443,277.346191,1892.643433,,,,,,,-485.854797,2244.178223,21.949835,34.172585,2477.026367,-4112.348145,10.510881,2524.414551,-4130.859863,,,,,,,,,,,,
584,4.866667,960.805237,-73.355003,5791.492188,,,,-2415.818604,267.679199,1936.041626,,,,,,,-470.246521,2227.758545,60.873547,47.075039,2483.036621,-4090.294922,30.870012,2530.011230,-4114.586914,,,,,,,,,,,,
585,4.875000,960.814819,-73.320930,5791.499023,,,,-2419.289307,263.023346,1979.672241,,,,,,,-455.621094,2211.710938,99.356644,59.342903,2489.689697,-4068.559082,49.524715,2535.147461,-4098.381836,,,,,,,,,,,,
586,4.883333,960.822083,-73.331154,5791.495605,,,,-2420.682373,257.077332,2020.873535,,,,,,,-440.476807,2195.881592,138.244522,71.222816,2496.201904,-4047.722900,68.289818,2538.839111,-4081.973145,,,,,,,,,,,,
587,4.891667,960.797852,-73.346138,5791.487305,,,,-2424.205078,250.386948,2063.165039,,,,,,,-425.368591,2178.505859,177.121704,82.426903,2502.384521,-4027.519775,88.703217,2540.834717,-4064.942871,,,,,,,,,,,,
588,4.900000,960.813721,-73.339546,5791.488770,,,,-2432.630615,239.260254,2109.999512,,,,,,,-410.368652,2160.968506,216.215744,93.119568,2508.084717,-4007.411865,108.078857,2543.139404,-4049.016846,,,,,,,,,,,,
589,4.908333,960.809204,-73.328415,5791.495117,,,,-2438.608887,230.585938,2153.408936,,,,,,,-395.419861,2144.364990,254.716721,106.160789,2513.901123,-3988.524170,127.357407,2542.513916,-4030.770752,,,,,,,,,,,,
590,4.916667,960.808716,-73.335014,5791.487305,,,,-2444.197266,222.158722,2196.662598,,,,,,,-379.617920,2126.143799,293.251892,120.592545,2520.300049,-3970.720947,146.265961,2542.216553,-4013.317139,,,,,,,,,,,,
591,4.925000,960.816650,-73.346405,5791.480469,,,,-2448.934570,214.759476,2239.786865,,,,,,,-364.469513,2107.546143,331.796478,135.794785,2526.720703,-3953.715332,164.944824,2542.540527,-3996.394775,,,,,,,,,,,,
592,4.933333,960.835815,-73.324150,5791.483887,,,,-2446.716064,210.008072,2281.917725,,,,,,,-348.805023,2089.075928,370.544830,151.429657,2531.779053,-3937.833984,180.254318,2542.011230,-3979.508545,,,,,,,,,,,,
593,4.941667,960.836548,-73.347031,5791.496094,,,,-2451.943604,202.735199,2325.110352,,,,,,,-333.178345,2069.676758,409.179993,167.328003,2537.710205,-3921.886475,199.816498,2540.053223,-3962.468018,,,,,,,,,,,,
594,4.950000,960.818909,-73.362137,5791.500977,,,,-2456.259766,194.752869,2368.251709,,,,,,,-317.565643,2050.322510,447.791626,184.657730,2542.475830,-3906.635498,217.668671,2538.000244,-3945.768555,,,,,,,,,,,,
595,4.958333,960.757812,-73.397026,5791.321777,,,,-2459.235840,185.782990,2411.256104,,,,,,,-301.951172,2030.642456,486.329895,202.157425,2546.458740,-3891.654785,234.762161,2535.111328,-3928.920654,,,,,,,,,,,,
596,4.966667,960.621704,-73.579048,5791.129883,,,,-2462.895996,177.259201,2454.416016,,,,,,,-286.008270,2010.382935,525.363953,219.727005,2549.735596,-3876.878906,252.019943,2531.558105,-3911.878418,,,,,,,,,,,,
597,4.975000,960.823120,-73.344063,5791.473145,,,,-2478.125977,165.390961,2502.567139,,,,,,,-270.387604,1989.924561,563.346069,237.829849,2551.891357,-3862.214111,267.852814,2527.646729,-3895.142334,,,,,,,,,,,,
598,4.983333,960.831421,-73.345352,5791.496094,,,,-2489.479248,153.799683,2549.602051,,,,,,,-254.195984,1968.902100,602.305664,256.234497,2552.909180,-3847.698730,283.235901,2522.810303,-3878.362305,,,,,,,,,,,,
599,4.991667,960.816772,-73.349426,5791.475586,,,,-2480.840088,151.860672,2586.843506,,,,,,,-238.308838,1948.068726,640.435486,275.549896,2552.500244,-3833.440186,301.458588,2517.504639,-3861.671875,,,,,,,,,,,,
600,5.000000,960.718872,-73.410774,5791.301270,,,,-2469.272461,148.125412,2623.507324,,,,,,,-222.183777,1926.156982,678.800903,294.810822,2550.936523,-3819.063721,317.153778,2511.839111,-3845.265381,,,,,,,,,,,,
601,5.008333,960.799500,-73.351326,5791.463379,,,,-2471.966064,141.520645,2666.033203,,,,,,,-205.748322,1904.078735,717.414429,314.531311,2548.211182,-3804.846436,333.492126,2505.294434,-3828.439209,,,,,,,,,,,,
602,5.016667,960.792603,-73.327034,5791.496582,,,,-2473.704834,134.308212,2708.443359,,,,,,,-189.362274,1882.224731,755.167542,333.642517,2544.577393,-3790.191162,349.526031,2497.715576,-3811.945801,,,,,,,,,,,,
603,5.025000,960.752625,-73.387680,5791.321289,,,,-2461.693848,115.282776,2752.733398,,,,,,,-173.562805,1859.221924,793.746887,353.188721,2539.762939,-3775.483154,364.579285,2489.697266,-3794.978027,,,,,,,,,,,,
604,5.033333,960.823059,-73.332481,5791.481934,,,,-2462.289551,104.685669,2790.037842,,,,,,,-156.819717,1835.751709,832.393005,372.748352,2533.598389,-3761.039307,378.937622,2481.688721,-3777.883057,,,,,,,,,,,,
605,5.041667,960.809937,-73.341461,5791.489746,,,,,,,,,,,,,-140.091873,1812.733276,871.166077,392.117798,2526.389648,-3746.517578,392.917816,2472.510010,-3760.304443,,,,,,,,,,,,
606,5.050000,960.725159,-73.405800,5791.316895,,,,,,,,,,,,,-125.684128,1787.137207,909.303589,413.554840,2517.942383,-3731.769531,404.733795,2461.527344,-3744.922852,,,,,,,,,,,,
607,5.058333,960.803040,-73.341911,5791.490723,,,,,,,,,,,,,-110.931183,1760.454834,947.915283,431.044037,2509.010742,-3716.691650,416.645844,2453.486816,-3731.114014,,,,,,,,,,,,
608,5.066667,960.827332,-73.336998,5791.500488,,,,,,,,,,,,,-96.595406,1734.386108,986.889221,448.622345,2498.576172,-3702.240479,432.461487,2442.569336,-3705.716064,,,,,,,,,,,,
609,5.075000,960.753662,-73.411186,5791.327148,,,,,,,,,,,,,-80.274429,1709.095947,1025.153076,467.437012,2486.917725,-3687.342285,444.775482,2433.085938,-3687.729248,,,,,,,,,,,,
610,5.083333,960.618896,-73.598625,5791.121094,,,,,,,,,,,,,-62.814697,1683.518311,1063.603394,484.655273,2473.762207,-3671.402344,457.665131,2422.662354,-3665.863525,,,,,,,,,,,,
611,5.091667,960.838501,-73.350677,5791.491699,,,,,,,,,,,,,-46.361156,1657.104980,1101.786865,502.162811,2459.678711,-3656.611572,468.890564,2413.531982,-3649.833496,,,,,,,,,,,,
612,5.100000,960.811829,-73.366913,5791.349609,,,,,,,,,,,,,-30.210518,1629.872559,1140.090942,519.102234,2444.088379,-3640.691650,481.044983,2403.534180,-3630.014648,,,,,,,,,,,,
613,5.108333,960.805603,-73.351646,5791.486328,,,,,,,,,,,,,-12.538101,1603.135376,1178.734009,534.713501,2428.077881,-3624.561279,492.486755,2394.024658,-3610.460205,,,,,,,,,,,,
614,5.116667,960.796692,-73.329498,5791.491699,,,,,,,,,,,,,3.980083,1575.846680,1217.044189,549.274780,2410.686279,-3607.852051,503.830719,2384.983643,-3590.655029,,,,,,,,,,,,
615,5.125000,960.739502,-73.402504,5791.319336,,,,,,,,,,,,,20.876469,1547.802979,1255.495728,562.470215,2392.778564,-3590.751221,515.825012,2375.938232,-3570.925049,,,,,,,,,,,,
616,5.133333,960.814209,-73.344017,5791.473633,,,,,,,,,,,,,37.631382,1519.317139,1294.086426,574.682129,2374.486084,-3573.007324,528.295837,2367.895508,-3551.062744,,,,,,,,,,,,
617,5.141667,960.813232,-73.332825,5791.498535,,,,,,,,,,,,,55.076214,1491.342041,1332.124390,585.968262,2355.760498,-3555.374512,540.844482,2359.273193,-3531.363770,,,,,,,,,,,,
618,5.150000,960.837524,-73.337738,5791.493164,,,,,,,,,,,,,72.182861,1462.283203,1370.557739,596.416077,2337.392090,-3537.583740,554.325195,2350.892822,-3511.489746,,,,,,,,,,,,
619,5.158333,960.825745,-73.320732,5791.512695,,,,,,,,,,,,,89.111847,1433.158447,1408.892212,605.783997,2318.932617,-3518.336426,568.719238,2344.147217,-3491.811768,,,,,,,,,,,,
620,5.166667,960.819397,-73.338348,5791.485840,,,,,,,,,,,,,106.990952,1403.248779,1447.084717,613.872437,2301.364990,-3499.348389,583.553284,2334.970947,-3472.680664,,,,,,,,,,,,
621,5.175000,960.804382,-73.350906,5791.497070,,,,,,,,,,,,,124.184669,1373.069458,1486.022949,621.582092,2284.038818,-3478.843506,598.110657,2324.292969,-3454.003418,,,,,,,,,,,,
622,5.183333,960.813416,-73.352570,5791.492188,,,,,,,,,,,,,141.730637,1341.969116,1524.786499,629.015686,2267.207520,-3458.096680,613.299805,2312.733643,-3435.512451,,,,,,,,,,,,
623,5.191667,960.734741,-73.400482,5791.308594,,,,,,,,,,,,,159.059692,1311.608032,1563.313843,636.374695,2251.011719,-3436.955322,627.073425,2301.166748,-3417.242188,,,,,,,,,,,,
624,5.200000,960.816956,-73.337044,5791.508301,,,,,,,,,,,,,176.607819,1280.077637,1601.559326,643.608521,2235.513428,-3416.031006,642.619751,2287.721924,-3399.270264,,,,,,,,,,,,
625,5.208333,960.836670,-73.334221,5791.496094,,,,,,,,,,,,,194.350052,1248.724976,1640.087036,651.139954,2220.630127,-3395.131104,656.325745,2273.601318,-3381.385498,,,,,,,,,,,,
626,5.216667,960.826477,-73.339653,5791.479980,,,,,,,,,,,,,212.368347,1216.598022,1678.387329,658.688660,2206.527832,-3373.916016,673.548218,2258.489014,-3364.426514,,,,,,,,,,,,
627,5.225000,960.824097,-73.337418,5791.465332,,,,,,,,,,,,,230.394821,1182.359253,1716.213867,667.067810,2192.632080,-3352.552246,687.368896,2241.705811,-3347.060791,,,,,,,,,,,,
628,5.233333,960.841797,-73.319794,5791.478027,,,,,,,,,,,,,247.227753,1148.665527,1755.234253,675.896179,2179.111816,-3331.624268,701.122192,2225.551514,-3329.335693,,,,,,,,,,,,
629,5.241667,960.821960,-73.365555,5791.473145,,,,,,,,,,,,,265.841827,1115.469238,1793.274902,685.770935,2165.569580,-3311.546143,715.316772,2208.446777,-3311.237793,,,,,,,,,,,,
630,5.250000,960.815613,-73.360054,5791.495117,,,,,,,,,,,,,284.588165,1081.885498,1831.714111,696.342590,2151.782227,-3290.226807,729.611145,2191.140869,-3293.919678,,,,,,,,,,,,
631,5.258333,960.758118,-73.395401,5791.317383,,,,,,,,,,,,,304.473083,1048.219727,1870.024780,707.388489,2138.558594,-3269.949707,744.108826,2172.815918,-3276.301025,,,,,,,,,,,,
632,5.266667,960.809265,-73.337311,5791.463379,,,,,,,,,,,,,321.782349,1013.883728,1908.603882,718.641663,2124.568359,-3249.368164,757.122437,2153.789307,-3258.930420,,,,,,,,,,,,
633,5.275000,960.757690,-73.390923,5791.312012,,,,,,,,,,,,,338.902618,981.754578,1947.461548,731.177612,2110.261230,-3228.970703,772.491272,2134.946045,-3242.026123,,,,,,,,,,,,
634,5.283333,960.819763,-73.338913,5791.482910,,,,,,,,,,,,,357.855804,943.745728,1985.536743,744.182739,2095.209473,-3208.705078,787.823364,2113.947510,-3226.271973,,,,,,,,,,,,
635,5.291667,960.806946,-73.335320,5791.498047,,,,,,,,,,,,,375.885101,906.944763,2023.364502,758.123596,2079.839600,-3188.480957,801.341309,2093.617676,-3209.974365,,,,,,,,,,,,
636,5.300000,960.828308,-73.342651,5791.487793,,,,,,,,,,,,,394.338867,871.415283,2061.814941,771.535950,2064.067871,-3168.963623,814.636536,2071.438477,-3193.293213,,,,,,,,,,,,
637,5.308333,960.742065,-73.420509,5791.312012,,,,,,,,,,,,,415.509644,835.538086,2100.661865,785.976440,2047.035889,-3149.543457,827.845154,2048.334717,-3177.794189,,,,,,,,,,,,
638,5.316667,960.824646,-73.352242,5791.483887,,,,,,,,,,,,,435.093353,797.686768,2138.559082,799.872070,2029.714355,-3130.788818,840.541809,2025.551758,-3162.469238,,,,,,,,,,,,
639,5.325000,960.827148,-73.319542,5791.480469,,,,,,,,,,,,,451.276398,759.762573,2176.958252,816.860535,2010.295898,-3112.536377,853.693359,2001.750488,-3147.180908,,,,,,,,,,,,
640,5.333333,960.816406,-73.344002,5791.488770,,,,,,,,,,,,,468.978668,722.076843,2216.323486,832.748718,1989.166870,-3094.790771,866.133606,1976.614014,-3132.305908,,,,,,,,,,,,
641,5.341667,960.796509,-73.346718,5791.487793,,,,,,,,,,,,,487.630859,683.496887,2255.205078,848.842529,1968.293457,-3077.315186,877.038452,1951.357422,-3117.217529,,,,,,,,,,,,
642,5.350000,960.815674,-73.338493,5791.486816,,,,,,,,,,,,,504.952087,643.932983,2293.472900,865.178162,1945.738525,-3060.564697,888.961975,1924.850220,-3102.320801,,,,,,,,,,,,
643,5.358333,960.833984,-73.327095,5791.496094,,,,,,,,,,,,,526.664612,605.465698,2332.410889,878.575623,1923.617065,-3043.804932,899.020752,1897.951904,-3087.723145,,,,,,,,,,,,
644,5.366667,960.834473,-73.329025,5791.477051,,,,,,,,,,,,,545.582947,566.453308,2369.192627,886.295166,1901.518433,-3027.277832,907.807861,1871.072144,-3073.750488,,,,,,,,,,,,
645,5.375000,960.819153,-73.337601,5791.495117,,,,,,,,,,,,,568.536682,528.438599,2409.452637,902.829285,1875.630615,-3012.325195,916.685181,1842.255249,-3058.294189,,,,,,,,,,,,
646,5.383333,960.743408,-73.423714,5791.301758,,,,,,,,,,,,,588.889832,491.296814,2446.373779,918.742981,1848.399536,-2997.424561,925.059326,1815.542236,-3045.090332,,,,,,,,,,,,
647,5.391667,960.821411,-73.329002,5791.487793,,,,,,,,,,,,,607.324463,450.562531,2483.212158,934.022217,1820.150757,-2983.872070,931.052979,1786.217529,-3029.073730,,,,,,,,,,,,
648,5.400000,960.816284,-73.342178,5791.500000,,,,,,,,,,,,,626.091309,409.994751,2522.147217,948.534729,1790.843872,-2970.988037,936.903503,1757.782227,-3013.441895,,,,,,,,,,,,
649,5.408333,960.760986,-73.405510,5791.317383,,,,,,,,,,,,,648.666931,369.019958,2561.808350,962.129578,1760.226074,-2959.066406,940.459900,1729.368042,-2997.101807,,,,,,,,,,,,
650,5.416667,960.822998,-73.339470,5791.483398,,,,,,,,,,,,,668.051819,327.338745,2599.115234,974.101807,1728.010254,-2947.187500,945.936951,1700.649048,-2978.487793,,,,,,,,,,,,
