Format Version,1.24,Take Name,Take 2025-10-06 09.41.01 AM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2025-10-06 09.41.02.331 AM,Capture Start Frame,100985,Total Frames in Take,668,Total Exported Frames,668,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Local

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
327,2.725000,1700.177002,596.458069,-6554.873535,980.170288,-83.874016,5812.320801,2515.055664,-463.261078,-5905.690918,-512.249756,546.782410,-5387.283203,2479.176514,-461.736145,-5910.088867,,,,-514.923523,514.320435,-5402.420410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2103.274658,1690.002441,-2063.926270,,,,,,,,,,,,,,,
328,2.733333,1700.181152,596.437683,-6554.872070,980.153748,-83.840584,5812.329590,2515.168213,-463.324860,-5905.753418,-512.258606,546.794678,-5387.169434,2479.172852,-461.660828,-5910.070801,,,,-514.848938,514.420105,-5402.324219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2112.158691,1700.573364,-2036.305664,,,,,,,,,,,,,,,
329,2.741667,1700.217163,596.390320,-6554.857422,980.149231,-83.849724,5812.316406,2515.158203,-463.301178,-5905.723145,-512.298279,546.797546,-5387.045898,2479.189209,-461.675903,-5910.127441,,,,-514.997620,514.363586,-5402.237305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2120.905273,1711.578613,-2010.557373,,,,,,,,,,,,,,,
330,2.750000,1700.261475,596.343079,-6554.821289,980.160583,-83.853371,5812.298828,2515.142822,-463.336639,-5905.761719,-512.308228,546.781311,-5386.932129,2479.266602,-461.696777,-5910.111816,,,,-515.076294,514.284302,-5402.147461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2129.397217,1723.257446,-1984.597778,,,,,,,,,,,,,,,
331,2.758333,1700.319702,596.307129,-6554.794434,980.147461,-83.875343,5812.330566,2514.958740,-463.254944,-5905.353516,-512.288757,546.734802,-5386.808105,2479.276611,-461.688934,-5910.134766,,,,-514.528442,514.865784,-5402.073730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2138.408203,1734.331787,-1959.194214,,,,,,,,,,,,,,,
332,2.766667,1700.363281,596.284180,-6554.757812,980.150757,-83.860703,5812.333496,2514.794922,-463.238770,-5905.297363,-512.295593,546.699280,-5386.691895,2479.332520,-461.657715,-5910.178711,,,,-515.322449,514.220520,-5401.983887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2146.545898,1745.317505,-1935.253784,,,,,,,,,,,,,,,
333,2.775000,1700.370972,596.179016,-6554.710449,980.164124,-83.837502,5812.338379,2514.958740,-463.281433,-5905.648438,-512.392456,546.660889,-5386.584961,2479.354004,-461.706177,-5910.159668,,,,-514.850220,514.691345,-5401.877441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2155.258057,1756.179565,-1910.974731,,,,,,,,,,,,,,,
334,2.783333,1700.485596,595.966553,-6554.766602,980.173706,-83.826416,5812.324707,2515.089600,-463.283203,-5905.666016,-512.462891,546.552063,-5386.470215,2479.258057,-461.704193,-5910.154297,,,,-514.994019,514.607483,-5401.788086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2163.157471,1767.208618,-1888.144165,,,,,,,,,,,,,,,
335,2.791667,1700.461548,595.807190,-6554.725098,980.178162,-83.836845,5812.315430,2515.181396,-463.363770,-5905.736328,-512.527832,546.450256,-5386.345703,2479.216064,-461.770844,-5910.122559,,,,-515.097290,514.515869,-5401.706543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2171.708496,1778.380859,-1865.630127,,,,,,,,,,,,,,,
336,2.800000,1700.220581,595.821289,-6554.459473,980.161804,-83.847763,5812.331543,2514.949219,-463.293823,-5905.350098,-512.976624,546.608459,-5386.042969,2479.198730,-461.724487,-5910.139160,,,,-515.097778,514.477112,-5401.640625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2179.512451,1788.756714,-1844.025391,,,,,,,,,,,,,,,
337,2.808333,1700.224121,595.660522,-6554.371582,980.152344,-83.857391,5812.337402,2514.827148,-463.249878,-5905.296875,-513.183228,546.655212,-5385.791992,2479.248535,-461.630402,-5910.110840,,,,-515.147766,514.401306,-5401.587402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2187.700195,1799.256470,-1822.864380,,,,,,,,,,,,,,,
338,2.816667,1700.156738,595.452026,-6554.305664,980.141785,-83.850876,5812.359375,2514.832520,-463.270508,-5905.291504,-513.285950,546.574890,-5385.671875,2479.296387,-461.619781,-5910.151855,,,,-515.138428,514.409790,-5401.516113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2195.181885,1809.109863,-1802.396606,,,,,,,,,,,,,,,
339,2.825000,1699.940186,595.136536,-6554.270508,980.160461,-83.840523,5812.360840,2514.937744,-463.259735,-5905.336914,-513.416443,546.502563,-5385.557129,2479.287598,-461.607300,-5910.168945,,,,-515.197327,514.366882,-5401.433594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2203.239746,1818.931641,-1783.102417,,,,,,,,,,,,,,,
340,2.833333,1699.845337,594.804138,-6554.418457,980.183594,-83.833290,5812.333496,2514.962158,-463.275635,-5905.360352,-513.506531,546.375427,-5385.449707,2479.191895,-461.598633,-5910.115234,,,,-516.025208,513.960205,-5401.061523,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2210.759033,1829.299683,-1764.002563,,,,,,,,,,,,,,,
341,2.841667,1699.601807,594.606323,-6554.493652,980.194092,-83.849808,5812.345703,2514.920410,-463.297546,-5905.335449,-513.355957,546.002930,-5385.443359,2479.244873,-461.660645,-5910.106934,,,,-516.027771,513.921204,-5401.016113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2217.437012,1839.230957,-1744.757568,,,,,,,,,,,,,,,
342,2.850000,1699.358276,594.420593,-6554.475586,980.157043,-83.846687,5812.353027,2514.885742,-463.297241,-5905.323242,-513.320740,545.856140,-5385.347168,2479.170410,-461.673065,-5910.093750,,,,-516.122253,513.732971,-5400.962891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2225.191895,1848.197144,-1726.555054,,,,,,,,,,,,,,,
343,2.858333,1699.132935,594.274719,-6554.474609,980.141296,-83.850166,5812.347656,2515.074707,-463.385468,-5905.731445,-513.371948,545.765503,-5385.253906,2479.245117,-461.727539,-5910.100586,,,,-516.151978,513.599609,-5400.876465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2231.768555,1856.957642,-1709.553345,,,,,,,,,,,,,,,
344,2.866667,1698.460449,594.297913,-6554.346191,980.176392,-83.849449,5812.329102,2515.024170,-463.309601,-5905.376953,-513.458435,545.696655,-5385.176758,2479.220947,-461.734467,-5910.110352,,,,-516.087341,513.598999,-5400.829590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2238.475830,1866.215088,-1693.055664,,,,,,,,,,,,,,,
345,2.875000,1698.098022,594.185120,-6554.348145,980.169189,-83.837517,5812.315918,2514.927979,-463.299957,-5905.334961,-513.519287,545.630371,-5385.101562,2479.275146,-461.804718,-5910.141113,,,,-516.385742,513.385742,-5400.742188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2245.777588,1874.763428,-1676.737793,,,,,,,,,,,,,,,
346,2.883333,1697.822876,594.074280,-6554.321777,980.182922,-83.872772,5812.298340,2515.752686,-463.823730,-5905.790039,-513.574219,545.590210,-5384.977051,2479.290527,-461.788300,-5910.131348,,,,-516.400574,513.365479,-5400.690430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2252.006348,1883.506592,-1661.277344,,,,,,,,,,,,,,,
347,2.891667,1697.589478,594.016602,-6554.300781,980.178406,-83.862625,5812.312500,2515.080078,-463.260223,-5905.395020,-513.539307,545.573975,-5384.910156,2479.277100,-461.642883,-5910.103516,,,,-516.449280,513.260681,-5400.620117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2258.034668,1890.884888,-1645.297119,,,,,,,,,,,,,,,
348,2.900000,1697.263306,593.974609,-6554.247559,980.133301,-83.867477,5812.330566,2514.897705,-463.230530,-5905.278320,-513.523743,545.554138,-5384.835938,2479.166504,-461.552673,-5910.059570,,,,-516.656555,513.091309,-5400.555664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2263.951660,1898.191528,-1630.710815,,,,,,,,,,,,,,,
349,2.908333,1696.629028,594.007385,-6554.180176,980.152954,-83.869934,5812.323730,2514.952148,-463.295135,-5905.302734,-513.504150,545.495972,-5384.786133,2479.239746,-461.633850,-5910.130371,,,,-516.847900,512.959839,-5400.479004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2269.848389,1905.671875,-1616.810791,,,,,,,,,,,,,,,
350,2.916667,1695.982544,593.975586,-6553.980957,980.160278,-83.835617,5812.303711,2515.191895,-463.400238,-5905.741699,-513.508728,545.455261,-5384.741699,2479.253174,-461.695923,-5910.110840,,,,-516.933838,512.897705,-5400.373535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2276.513184,1912.447510,-1602.947266,,,,,,,,,,,,,,,
351,2.925000,1695.270142,594.025635,-6553.802734,980.147278,-83.817680,5812.286133,2515.074951,-463.313965,-5905.375977,-513.523315,545.459167,-5384.689941,2479.186768,-461.691895,-5910.077637,,,,-517.000305,512.906860,-5400.316895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2282.078613,1917.890869,-1589.747803,,,,,,,,,,,,,,,
352,2.933333,1694.770630,593.866211,-6553.841797,980.151001,-83.840706,5812.294922,2514.973389,-463.302521,-5905.362793,-513.499573,545.445862,-5384.652832,2479.242676,-461.699829,-5910.084961,,,,-517.095581,512.842957,-5400.226562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2287.397461,1924.045532,-1577.261841,,,,,,,,,,,,,,,
353,2.941667,1694.255859,593.845642,-6553.962891,980.156006,-83.867821,5812.313965,2514.914062,-463.277496,-5905.304688,-513.525696,545.463379,-5384.613770,2479.239258,-461.759796,-5910.125488,,,,-517.192139,512.835571,-5400.166016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2292.714844,1929.120361,-1565.151001,,,,,,,,,,,,,,,
354,2.950000,1693.905518,593.631226,-6554.277832,980.160034,-83.846626,5812.331055,2515.739502,-463.796570,-5905.718750,-513.550293,545.453247,-5384.550781,2479.184326,-461.732849,-5910.099609,,,,-517.404297,512.711182,-5400.070312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2297.898926,1934.013306,-1553.377808,,,,,,,,,,,,,,,
355,2.958333,1693.007812,593.699341,-6554.311035,980.137268,-83.837212,5812.343262,2516.169678,-464.013519,-5905.978027,-513.619629,545.454285,-5384.476074,2479.117676,-461.646942,-5910.048340,,,,-517.661499,512.440369,-5399.907227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2302.112305,1938.440918,-1541.834839,,,,,,,,,,,,,,,
356,2.966667,1692.468018,593.564331,-6554.340820,980.165527,-83.837051,5812.315430,2516.222900,-464.032928,-5905.977539,-513.679749,545.436768,-5384.407715,2479.167725,-461.628418,-5910.085449,,,,-517.898071,512.363098,-5399.860840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2307.000732,1942.390503,-1530.092285,,,,,,,,,,,,,,,
357,2.975000,1692.035522,593.550476,-6554.384766,980.135681,-83.842354,5812.328613,2515.092041,-463.294586,-5905.396484,-513.737000,545.398926,-5384.343750,2479.279297,-461.693420,-5910.125977,,,,-517.942078,512.369202,-5399.797363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2311.936523,1945.391846,-1519.557983,,,,,,,,,,,,,,,
358,2.983333,1691.385376,593.782715,-6554.313477,980.167908,-83.864937,5812.319336,2514.952393,-463.304413,-5905.335938,-513.828979,545.398010,-5384.235840,2479.255615,-461.639160,-5910.093262,,,,-517.936523,512.440002,-5399.721680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2316.473145,1948.302246,-1509.478271,,,,,,,,,,,,,,,
359,2.991667,1690.995239,593.919006,-6554.252441,980.176392,-83.864250,5812.318359,2514.958008,-463.303558,-5905.323242,-513.922974,545.346069,-5384.138672,2479.256104,-461.670044,-5910.115234,,,,-518.101074,512.409790,-5399.617188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2320.974609,1949.961182,-1499.685425,,,,,,,,,,,,,,,
360,3.000000,1690.786499,594.058899,-6554.178711,980.194763,-83.862251,5812.326172,2514.965820,-463.305603,-5905.341309,-514.036133,545.297668,-5384.031738,2479.278564,-461.722626,-5910.145508,,,,-518.176636,512.400574,-5399.526367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2324.652344,1951.746948,-1490.066040,,,,,,,,,,,,,,,
361,3.008333,1690.669556,594.215210,-6554.098145,980.165710,-83.870155,5812.333496,2514.935303,-463.282532,-5905.317871,-514.109070,545.228638,-5383.939453,2479.218262,-461.730835,-5910.099121,,,,-518.219666,512.392212,-5399.471191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2328.891357,1952.530273,-1480.821045,,,,,,,,,,,,,,,
362,3.016667,1690.357666,594.530640,-6553.971191,980.145081,-83.860237,5812.320312,2514.941162,-463.276886,-5905.332520,-514.193054,545.167419,-5383.858887,2479.305908,-461.710968,-5910.148926,,,,-518.300537,512.351868,-5399.420410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2333.255615,1953.743530,-1471.430786,,,,,,,,,,,,,,,
363,3.025000,1690.278320,594.822144,-6553.902344,980.174500,-83.857155,5812.299805,2514.913330,-463.285065,-5905.283203,-514.298035,545.099731,-5383.777832,2479.262939,-461.672150,-5910.143066,,,,-518.300232,512.360291,-5399.368164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2337.064941,1954.359985,-1462.309692,,,,,,,,,,,,,,,
364,3.033333,1690.243774,594.979614,-6553.777344,980.178650,-83.840515,5812.302246,2515.003174,-463.269623,-5905.328613,-514.457764,545.062500,-5383.699707,2479.249268,-461.691772,-5910.107422,,,,-518.544617,512.216187,-5399.314941,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2340.789062,1954.447876,-1454.700684,,,,,,,,,,,,,,,
365,3.041667,1690.255127,595.157166,-6553.654297,980.204834,-83.820900,5812.289551,2515.060303,-463.315643,-5905.373535,-514.624268,545.023865,-5383.620117,2479.230469,-461.697815,-5910.117676,,,,-518.617249,512.173218,-5399.250488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2345.147705,1955.471191,-1448.755493,,,,,,,,,,,,,,,
366,3.050000,1689.950073,595.512329,-6553.366699,980.203735,-83.876442,5812.302246,2515.009521,-463.316254,-5905.334473,-514.760864,544.940552,-5383.539062,2479.209229,-461.711731,-5910.095215,,,,-518.914062,512.083435,-5399.188965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2348.403809,1954.126099,-1440.864380,,,,,,,,,,,,,,,
367,3.058333,1689.819580,595.932556,-6552.967773,980.159790,-83.888290,5812.317383,2515.020020,-463.290009,-5905.349609,-514.885742,544.873108,-5383.479492,2479.271729,-461.702118,-5910.110352,,,,-518.936523,512.107483,-5399.147461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2352.194092,1951.820679,-1433.225220,,,,,,,,,,,,,,,
368,3.066667,1690.174927,596.245667,-6552.622559,980.143921,-83.868141,5812.306641,2514.942871,-463.303833,-5905.304688,-515.498596,545.108887,-5383.207031,2479.263184,-461.703796,-5910.142090,,,,-519.003784,512.087585,-5399.080566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2355.165771,1948.024902,-1425.454346,,,,,,,,,,,,,,,
369,3.075000,1690.708862,596.283997,-6552.386719,980.125977,-83.848785,5812.287109,2514.902832,-463.292633,-5905.303711,-515.869507,545.148193,-5383.054199,2479.234375,-461.673248,-5910.109863,,,,-519.263184,511.967896,-5398.998047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2358.409668,1944.132690,-1417.169189,,,,,,,,,,,,,,,
370,3.083333,1690.937256,596.395203,-6552.155762,980.156189,-83.827484,5812.254395,2514.926270,-463.307495,-5905.285156,-516.088562,545.066589,-5382.979492,2479.263184,-461.718658,-5910.139648,,,,-519.381714,511.945007,-5398.928711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2361.570068,1939.754883,-1410.160156,,,,,,,,,,,,,,,
371,3.091667,1691.135376,596.525757,-6551.965820,980.180359,-83.845146,5812.276367,2515.018555,-463.334991,-5905.361816,-516.274231,544.946472,-5382.884277,2479.217773,-461.731049,-5910.091309,,,,-519.560181,511.879974,-5398.874512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2364.603760,1935.160400,-1402.897705,,,,,,,,,,,,,,,
372,3.100000,1691.338623,596.650513,-6551.822266,980.144104,-83.857491,5812.290039,2514.995850,-463.301453,-5905.298828,-516.312317,544.696045,-5382.836426,2479.238525,-461.641357,-5910.100586,,,,-519.732361,511.970581,-5398.786621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2367.320312,1929.066895,-1395.495850,,,,,,,,,,,,,,,
373,3.108333,1691.546509,596.782715,-6551.644043,980.113708,-83.863419,5812.311035,2514.974121,-463.311218,-5905.321777,-516.403259,544.545959,-5382.718750,2479.314697,-461.623108,-5910.130859,,,,-519.872437,511.928314,-5398.743164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2370.564453,1922.869263,-1388.779785,,,,,,,,,,,,,,,
374,3.116667,1691.983276,596.840942,-6551.503418,980.139526,-83.866905,5812.305176,2515.156006,-463.337097,-5905.399902,-516.549072,544.445618,-5382.608887,2479.315430,-461.689606,-5910.149414,,,,-520.104858,511.806000,-5398.671387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2373.361328,1915.883911,-1381.277222,,,,,,,,,,,,,,,
375,3.125000,1692.211426,596.920654,-6551.284180,980.144653,-83.861046,5812.282227,2515.148682,-463.361755,-5905.417480,-516.731628,544.354492,-5382.517090,2479.212402,-461.740570,-5910.112793,,,,-520.941162,511.334656,-5398.357910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2375.953613,1908.211792,-1374.073730,,,,,,,,,,,,,,,
376,3.133333,1692.542358,596.958496,-6551.114258,980.182617,-83.845673,5812.289062,2515.072021,-463.349121,-5905.401367,-516.950439,544.215515,-5382.355957,2479.239746,-461.808990,-5910.125000,,,,-521.067078,511.335205,-5398.253418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2378.489014,1899.234375,-1367.274048,,,,,,,,,,,,,,,
377,3.141667,1692.797852,596.968689,-6550.926270,980.161682,-83.840569,5812.312012,2514.993652,-463.318390,-5905.312500,-517.067810,544.101379,-5382.258789,2479.198730,-461.695740,-5910.085938,,,,-523.859131,510.623627,-5398.174805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-2381.495117,1890.751953,-1360.684082,,,,,,,,,,,,,,,
